,name,upjong,address_x,category,평점_건수,평점_합계,평점_평균,평점_표준편차,Latitude,Longitude,상태
3841,반올림피자종달리점,기타 휴게음식점,"제주특별자치도 제주시 구좌읍 일주동로 3655, 2층",구좌읍,9,33.5,3.722222222,1.622326861,33.49851,126.8924,정좌표
3842,슬슬슬로우,식육(숯불구이),"제주특별자치도 제주시 구좌읍 행원로7길 23-8, 1층",구좌읍,9,41.5,4.611111111,0.78173596,33.55606,126.8068,정좌표
3843,배목수집,기타 휴게음식점,제주특별자치도 제주시 구좌읍 세송로 43,구좌읍,10,47.5,4.75,0.634647759,33.51471,126.859,정좌표
3844,씨유제주동복점,편의점,"제주특별자치도 제주시 구좌읍 동복로 34, 1층",구좌읍,10,41.0,4.1,0.699205899,33.55326,126.7098,정좌표
3845,주말별장,커피숍,"제주특별자치도 제주시 구좌읍 월덕로 535, 1층",구좌읍,2,9.5,4.75,0.353553391,33.50359,126.7718,정좌표
3846,이드레,커피숍,"제주특별자치도 제주시 구좌읍 해맞이해안로 402, 1층",구좌읍,428,2119.5,4.952102804,0.182797078,33.55929,126.7927,정좌표
3847,시간을담다,커피숍,"제주특별자치도 제주시 구좌읍 평대7길 20-1, 1층",구좌읍,38,186.0,4.894736842,0.508812804,33.52998,126.8438,정좌표
3848,의령소바제주구좌점,일반조리판매,"제주특별자치도 제주시 구좌읍 일주동로 3653-1, 1층",구좌읍,6,28.0,4.666666667,0.816496581,33.4987,126.8924,정좌표
3849,씨유제주세화리점,편의점,"제주특별자치도 제주시 구좌읍 일주동로 3151, 가동 1층",구좌읍,2,10.0,5.0,0.0,33.52137,126.8559,정좌표
3850,마블러스하도,기타 휴게음식점,"제주특별자치도 제주시 구좌읍 해맞이해안로 1651, 109동 1~2층",구좌읍,6,29.5,4.916666667,0.204124145,33.52907,126.8798,정좌표
3851,토끼썸,기타 휴게음식점,"제주특별자치도 제주시 구좌읍 해맞이해안로 1860, 1층",구좌읍,46,215.0,4.673913043,0.473959578,33.52175,126.8986,정좌표
3852,차한모금,기타 휴게음식점,"제주특별자치도 제주시 구좌읍 해맞이해안로 1108, 1동 1층",구좌읍,21,98.5,4.69047619,0.535634915,33.53774,126.8372,정좌표
3853,송당의아침,커피숍,제주특별자치도 제주시 구좌읍 중산간동로 2254,구좌읍,106,483.5,4.561320755,0.732584564,33.47161,126.7835,정좌표
3854,카페편린,커피숍,제주특별자치도 제주시 구좌읍 상도로 490,구좌읍,35,167.0,4.771428571,0.475005528,33.4757,126.8428,정좌표
3855,피노엔키오,기타,"제주특별자치도 제주시 구좌읍 일주동로 1853, 1층",구좌읍,2,10.0,5.0,0.0,33.55637,126.7294,정좌표
3856,시시소소,커피숍,"제주특별자치도 제주시 구좌읍 중산간동로 2247, 1층",구좌읍,39,187.0,4.794871795,0.409073869,33.47211,126.7828,정좌표
3857,미남미녀,떡카페,"제주특별자치도 제주시 구좌읍 종달로1길 102, 1층",구좌읍,53,243.5,4.594339623,0.693767611,33.49533,126.9061,정좌표
3858,맛있는참세상,한식,"제주특별자치도 제주시 한경면 용금로 496, 1층",한경면,40,187.0,4.675,0.561020133,33.33628,126.2327,정좌표
3859,장어창고,한식,"제주특별자치도 제주시 한경면 두신로 146, 1층",한경면,77,379.5,4.928571429,0.289217248,33.35517,126.1867,정좌표
3860,평산제면소,기타,"제주특별자치도 제주시 한경면 두신로 42, 1층",한경면,53,243.0,4.58490566,0.770463454,33.34681,126.1829,정좌표
3861,환상숲곶자왈공원,기타,"제주특별자치도 제주시 한경면 녹차분재로 594-1, 1층",한경면,2893,13488.0,4.662288282,0.714175683,33.32257,126.2632,정좌표
3862,쟁반정식연화,기타,"제주특별자치도 제주시 한경면 중산간서로 3678, 1층",한경면,8,38.5,4.8125,0.372011905,33.33279,126.2566,정좌표
3863,대구뽈찜앤코다리찜전문점,기타,"제주특별자치도 제주시 한경면 녹차분재로 624, 1층",한경면,6,22.5,3.75,1.781852968,33.32427,126.2607,정좌표
3864,레드향샤브샤브,한식,"제주특별자치도 제주시 한경면 녹차분재로 564, 1층",한경면,7,32.5,4.642857143,0.475594866,33.32072,126.2655,정좌표
3865,달래식당,한식,"제주특별자치도 제주시 한경면 노을해안로 1167, 제1동 1층",한경면,51,102.5,2.009803922,1.718982827,33.30878,126.1656,정좌표
3866,보보세자매김밥,중국식,제주특별자치도 제주시 한경면 고산로 4,한경면,10,41.0,4.1,1.0749677,33.30138,126.18,정좌표
3867,만덕식당,한식,제주특별자치도 제주시 한경면 노을해안로 1168,한경면,52,231.5,4.451923077,0.787522893,33.30851,126.1653,정좌표
3868,강스피자,한식,"제주특별자치도 제주시 한경면 고락로 13, 1층",한경면,11,47.5,4.318181818,0.955843274,33.30354,126.1809,정좌표
3869,종배네,한식,"제주특별자치도 제주시 한경면 고락로 2, 1층",한경면,130,618.5,4.757692308,0.647699014,33.30333,126.1798,정좌표
3870,스모프치킨고산점,한식,"제주특별자치도 제주시 한경면 고락로 13-1, 1층",한경면,14,62.0,4.428571429,0.82874193,33.30353,126.181,정좌표
3871,고마루,한식,제주특별자치도 제주시 한경면 고산로1길 1,한경면,8,36.0,4.5,0.755928946,33.30341,126.1793,정좌표
3872,육거리,한식,제주특별자치도 제주시 한경면 용고로 85,한경면,10,44.5,4.45,1.012422837,33.30098,126.1794,정좌표
3873,만인정,한식,제주특별자치도 제주시 한경면 두신로 58,한경면,8,37.0,4.625,0.51754917,33.34821,126.1828,정좌표
3874,사랑식당,한식,제주특별자치도 제주시 한경면 두신로 46,한경면,33,150.5,4.560606061,0.583062708,33.34715,126.183,정좌표
3875,수월봉별난횟집,한식,제주특별자치도 제주시 한경면 노을해안로 1150,한경면,82,231.0,2.817073171,1.743616568,33.30861,126.1644,정좌표
3876,청수미방,기타,"제주특별자치도 제주시 한경면 낙수로 271-18, 1층",한경면,33,150.5,4.560606061,0.998104264,33.32281,126.241,정좌표
3877,카페하리,한식,"제주특별자치도 제주시 한경면 녹차분재로 546, 1층",한경면,70,342.5,4.892857143,0.398301258,33.32,126.2671,정좌표
3878,제주어부횟집,기타,제주특별자치도 제주시 한경면 칠전로 140,한경면,8,38.5,4.8125,0.372011905,33.29765,126.1943,정좌표
3879,쪼끄뜨레,기타,"제주특별자치도 제주시 한경면 두신로 85, B동 1층",한경면,105,514.5,4.9,0.320756318,33.35062,126.1833,정좌표
3880,신가네짬뽕,중국식,"제주특별자치도 제주시 한경면 한경해안로 294-16, 1층",한경면,27,122.5,4.537037037,0.634367127,33.33262,126.1659,정좌표
3881,제주모퉁이돌,한식,"제주특별자치도 제주시 한경면 신한로 12, 1층",한경면,8,36.0,4.5,0.707106781,33.3497,126.1842,정좌표
3882,모퉁이작은집,기타,"제주특별자치도 제주시 한경면 일주서로 4530, 3동 1층",한경면,27,133.0,4.925925926,0.266880256,33.36432,126.1999,정좌표
3883,파벤토,기타,"제주특별자치도 제주시 한경면 한경해안로 474-20, 1층",한경면,52,250.0,4.807692308,0.385444055,33.34024,126.1724,정좌표
3884,뉴저지김밥천국,분식,"제주특별자치도 제주시 한경면 중산간서로 3678, 1층",한경면,43,197.5,4.593023256,0.629207873,33.33279,126.2566,정좌표
3885,웃뜨르우리돼지,식육(숯불구이),"제주특별자치도 제주시 한경면 연명로 2, 1층 제2호",한경면,101,436.5,4.321782178,1.011395468,33.29329,126.2333,정좌표
3886,디디씨치킨,통닭(치킨),제주특별자치도 제주시 한경면 두신로 81,한경면,31,133.5,4.306451613,1.173864127,33.35027,126.1831,정좌표
3887,넝쿨담쟁이,분식,제주특별자치도 제주시 한경면 고산로 31,한경면,2,10.0,5.0,0.0,33.30388,126.1794,정좌표
3888,엄블랑,기타,"제주특별자치도 제주시 한경면 칠전로 148, 1층",한경면,93,431.5,4.639784946,0.689066758,33.29742,126.195,정좌표
3889,반디왓,커피숍,"제주특별자치도 제주시 한경면 청수동7길 51, 1층",한경면,2,10.0,5.0,0.0,33.30591,126.2624,정좌표
3890,담담,커피숍,제주특별자치도 제주시 한경면 저지12길 60,한경면,8,40.0,5.0,0.0,33.33903,126.2624,정좌표
3891,씨유제주신창점,편의점,제주특별자치도 제주시 한경면 두신로 80,한경면,7,31.5,4.5,0.5,33.34995,126.1832,정좌표
3892,울트라마린,기타 휴게음식점,"제주특별자치도 제주시 한경면 일주서로 4611, 지하1층",한경면,420,1951.5,4.646428571,0.586736134,33.36943,126.2061,정좌표
3893,내가여기서이걸할줄몰랐다,커피숍,"제주특별자치도 제주시 한경면 한경해안로 565, 1층",한경면,38,185.0,4.868421053,0.322243204,33.34608,126.1793,정좌표
3894,그해여름,기타 휴게음식점,"제주특별자치도 제주시 한경면 홍수암로 568, 1층",한경면,31,137.5,4.435483871,1.062559296,33.33702,126.228,정좌표
3895,지에스25제주반딧불점,편의점,제주특별자치도 제주시 한경면 녹차분재로 506,한경면,9,36.0,4.0,1.25,33.31737,126.2701,정좌표
3896,슈가램프,기타 휴게음식점,"제주특별자치도 제주시 한경면 고산로 65-5, 다동 1층",한경면,3,15.0,5.0,0.0,33.3066,126.1775,정좌표
3897,차담제,기타 휴게음식점,"제주특별자치도 제주시 한경면 고산로 28, 2층",한경면,3,15.0,5.0,0.0,33.30368,126.1796,정좌표
3898,까사제주928,기타 휴게음식점,"제주특별자치도 제주시 한경면 녹차분재로 571, 2층",한경면,1,5.0,5.0,,33.32076,126.2644,정좌표
3899,단디다방,기타 휴게음식점,"제주특별자치도 제주시 한경면 녹차분재로 571, 1층",한경면,6,27.0,4.5,0.447213595,33.32076,126.2644,정좌표
3900,초록지붕,기타 휴게음식점,"제주특별자치도 제주시 한경면 연명로 509, 나동 1층",한경면,59,289.0,4.898305085,0.318667227,33.31461,126.2645,정좌표
3901,제주한경점세븐일레븐,기타 휴게음식점,"제주특별자치도 제주시 한경면 중산간서로 3613, 1층",한경면,4,18.5,4.625,0.478713554,33.32794,126.2532,정좌표
3902,카페판포리,기타 휴게음식점,"제주특별자치도 제주시 한경면 판포4길 27, 1층",한경면,50,222.5,4.45,0.858629663,33.36287,126.2023,정좌표
3903,백년가약,기타 휴게음식점,"제주특별자치도 제주시 한경면 낙수로 41, 1층",한경면,5,24.0,4.8,0.447213595,33.33247,126.2252,정좌표
3904,작업공간작작,기타 휴게음식점,제주특별자치도 제주시 한경면 두신로 63,한경면,1,5.0,5.0,,33.34874,126.1824,정좌표
3905,제피로스,기타,"제주특별자치도 제주시 한경면 한경해안로 93-32, 1층 제2호",한경면,6,30.0,5.0,0.0,33.31744,126.1691,정좌표
3906,우드앤카페,커피숍,"제주특별자치도 제주시 한경면 일주서로 4264, 1~2층",한경면,5,25.0,5.0,0.0,33.34624,126.1856,정좌표
3907,초록선인장,기타 휴게음식점,"제주특별자치도 제주시 한경면 녹차분재로 603, 1층",한경면,10,50.0,5.0,0.0,33.32279,126.2619,정좌표
3908,세븐일레븐제주저지점,편의점,"제주특별자치도 제주시 한경면 중산간서로 3703, 가동 1층",한경면,8,34.5,4.3125,0.752970309,33.33506,126.2563,정좌표
3909,캣빵,커피숍,"제주특별자치도 제주시 한경면 중산간서로 3695, 1동 1층",한경면,54,262.5,4.861111111,0.517766126,33.33442,126.256,정좌표
3910,몽땅,커피숍,"제주특별자치도 제주시 한경면 연명로 385, 1층",한경면,2449,11906.0,4.861576154,0.346889962,33.30583,126.2583,정좌표
3911,메리오가닉,기타 휴게음식점,"제주특별자치도 제주시 한경면 두신로 73, 1층",한경면,2,9.0,4.5,0.707106781,33.34973,126.1827,정좌표
3912,로보로봇,기타 휴게음식점,"제주특별자치도 제주시 한경면 한원남길 1, 1층",한경면,7,29.0,4.142857143,0.690065559,33.33515,126.1974,정좌표
3913,빛나는여름,커피숍,"제주특별자치도 제주시 한경면 한원북길 24, 1층",한경면,6,30.0,5.0,0.0,33.33632,126.1948,정좌표
3914,빈2020,커피숍,제주특별자치도 제주시 한경면 한경해안로 120,한경면,66,309.5,4.689393939,0.559980436,33.32117,126.1673,정좌표
3915,아녹,커피숍,"제주특별자치도 제주시 한경면 낙조길 22, 1층",한경면,101,505.0,5.0,0.0,33.32327,126.2243,정좌표
3916,뽈살집,식육(숯불구이),제주특별자치도 제주시 한림읍 한림상로 194 (1층),한림읍,10,46.5,4.65,0.625832779,33.41566,126.2692,정좌표
3917,바다이야기,횟집,"제주특별자치도 제주시 한림읍 한림로 491, 1층",한림읍,126,582.0,4.619047619,0.913079562,33.40333,126.2519,정좌표
3918,고스트미락,한식,"제주특별자치도 제주시 한림읍 한림해안로 514-29, 1층",한림읍,28,134.5,4.803571429,0.47802227,33.43336,126.2757,정좌표
3919,비바리킴,김밥(도시락),"제주특별자치도 제주시 한림읍 한림해안로 621, 2층",한림읍,9,41.0,4.555555556,0.527046277,33.44246,126.2786,정좌표
3920,일품순두부한림점,한식,"제주특별자치도 제주시 한림읍 한림상로 237, 1층",한림읍,46,199.0,4.326086957,0.761704166,33.41925,126.2674,정좌표
3921,옹포분식,기타,"제주특별자치도 제주시 한림읍 월계로 15, 1층",한림읍,1,4.0,4.0,,33.40344,126.2549,정좌표
3922,황금손가락한림점,일식,"제주특별자치도 제주시 한림읍 한림해안로 275, 1층",한림읍,50,207.5,4.15,1.152858028,33.42586,126.264,정좌표
3923,제주도모퉁이스낵연회장,기타,"제주특별자치도 제주시 한림읍 일주서로 5673, 1층",한림읍,15,71.5,4.766666667,0.562731434,33.43358,126.2766,정좌표
3924,남궁누들앤카페,기타,"제주특별자치도 제주시 한림읍 한림중앙로 46, 2층",한림읍,52,249.5,4.798076923,0.399259307,33.4106,126.2651,정좌표
3925,한림피그농원,기타,"제주특별자치도 제주시 한림읍 한수풀로2길 31, 1층",한림읍,13,53.5,4.115384615,1.340923907,33.41736,126.273,정좌표
3926,오늘도치킨과맥주가좋다,호프/통닭,"제주특별자치도 제주시 한림읍 사가길 22, 1층",한림읍,1,4.0,4.0,,33.41553,126.2623,정좌표
3927,부원뚝배기,한식,"제주특별자치도 제주시 한림읍 일주서로 5608, 지하1층",한림읍,120,541.0,4.508333333,0.835110151,33.42758,126.2776,정좌표
3928,옹포83,경양식,"제주특별자치도 제주시 한림읍 옹포8길 3, 1층",한림읍,130,612.0,4.707692308,0.49721946,33.40472,126.255,정좌표
3929,미번베트남쌀국수,기타,"제주특별자치도 제주시 한림읍 한림로5길 23, 1층 1호",한림읍,3,12.5,4.166666667,1.040833,33.41473,126.2614,정좌표
3930,콩창고,기타,"제주특별자치도 제주시 한림읍 명월성로 55, 1층",한림읍,23,99.5,4.326086957,0.632611752,33.40394,126.2638,정좌표
3931,동백키친,한식,"제주특별자치도 제주시 한림읍 수원7길 42, 1층",한림읍,190,881.0,4.636842105,0.789957153,33.42859,126.2672,정좌표
3932,30년할매닭발 한림점,기타,"제주특별자치도 제주시 한림읍 한림로 690, 1층",한림읍,13,57.0,4.384615385,1.260850344,33.41632,126.2652,정좌표
3933,용궁반점,중국식,"제주특별자치도 제주시 한림읍 한림남2길 27, 1층 105호 (새한림맨션)",한림읍,6,26.5,4.416666667,0.49159604,33.4113,126.2623,정좌표
3934,월령작야,일식,"제주특별자치도 제주시 한림읍 월령3길 39-5, 지하1층",한림읍,89,415.0,4.662921348,0.764166513,33.37942,126.2164,정좌표
3935,제주밥상살레,한식,"제주특별자치도 제주시 한림읍 금능4길 14-1, 1층",한림읍,22,101.5,4.613636364,0.671384819,33.38761,126.2303,정좌표
3936,오빠네해물라면,분식,"제주특별자치도 제주시 한림읍 한림로 475, 지하1층",한림읍,511,2316.5,4.533268102,1.047812326,33.40198,126.251,정좌표
3937,빛남,기타,"제주특별자치도 제주시 한림읍 한림로 485-4, 1층",한림읍,133,635.0,4.77443609,0.534655672,33.40303,126.2514,정좌표
3938,런던다락,한식,"제주특별자치도 제주시 한림읍 한림로 335, D동 1층",한림읍,40,196.0,4.9,0.23204774,33.39358,126.2402,정좌표
3939,협재술집김씨술생활,일식,"제주특별자치도 제주시 한림읍 한림로 406, 2층",한림읍,218,1018.0,4.669724771,0.892157803,33.39797,126.2455,정좌표
3940,스토브온제주,기타,"제주특별자치도 제주시 한림읍 중산간서로 4062, 나동 1층",한림읍,68,332.5,4.889705882,0.37501829,33.35803,126.2716,정좌표
3941,협재1번가,한식,"제주특별자치도 제주시 한림읍 협재1길 1, 1층",한림읍,86,388.0,4.511627907,0.763030892,33.39561,126.2422,정좌표
