Column2,name,upjong,address_x,category,평점_건수,평점_합계,평점_평균,평점_표준편차,Latitude,Longitude,상태
4171,바굥식당,한식,"제주특별자치도 서귀포시 남원읍 태위로 87, 1층",서귀포시,10,45,4.5,0.666666667,33.27444,126.6568,정좌표
4172,화산흑돈마루,식육(숯불구이),"제주특별자치도 서귀포시 성산읍 신양로 116, 2층",서귀포시,2,10,5,0,33.43637,126.922,정좌표
4173,천일만두,식육(숯불구이),"제주특별자치도 서귀포시 서문로 25, 1층 (서귀동)",서귀포시,10,47,4.7,0.632455532,33.25051,126.5591,정좌표
4174,골드스푼,한식,"제주특별자치도 서귀포시 대청로25번길 4, 3층 303호 (강정동)",서귀포시,4,18.5,4.625,0.478713554,33.2528,126.5027,정좌표
4175,어니스트밀크,기타,"제주특별자치도 서귀포시 성산읍 성산등용로17번길 55, 1층 19호",서귀포시,10,43,4.3,0.586893895,33.46059,126.9299,정좌표
4176,예주꿩메밀,한식,제주특별자치도 서귀포시 서문서로 55 (서귀동),서귀포시,1,5,5,,33.25169,126.559,정좌표
4177,올레2번가갈비,한식,제주특별자치도 서귀포시 서문로 31 (서귀동),서귀포시,4,20,5,0,33.25009,126.5587,정좌표
4178,달빛부둣가,횟집,제주특별자치도 서귀포시 칠십리로 38-1 (서귀동),서귀포시,10,37,3.7,2.097617696,33.24132,126.5611,정좌표
4179,안케머리식당,기타,제주특별자치도 서귀포시 성산읍 환해장성로 492,서귀포시,3,15,5,0,33.40088,126.904,정좌표
4180,예촌삼계탕,한식,제주특별자치도 서귀포시 상예로 249-9 (상예동),서귀포시,4,14,3.5,1.779513042,33.26804,126.3939,정좌표
4181,광치기흑돼지,한식,제주특별자치도 서귀포시 성산읍 일출로 86,서귀포시,10,47,4.7,0.349602949,33.45003,126.9215,정좌표
4182,마시레흑돈,한식,제주특별자치도 서귀포시 용흥로38번길 49-1 (강정동),서귀포시,4,17,4.25,0.957427108,33.25566,126.4842,정좌표
4183,검은여마당넓은집,한식,제주특별자치도 서귀포시 칠십리로 310-24 (토평동),서귀포시,6,20.5,3.416666667,1.800462903,33.24591,126.5849,정좌표
4184,남원가,한식,"제주특별자치도 서귀포시 남원읍 태위로 683, 1층",서귀포시,10,47.5,4.75,0.634647759,33.27936,126.7194,정좌표
4185,현가네곰탕남원점,한식,"제주특별자치도 서귀포시 남원읍 남원회관로 65, 1층",서귀포시,10,35.5,3.55,1.707011684,33.27871,126.7198,정좌표
4186,쌍둥이네제주토속잔치국수,한식,제주특별자치도 서귀포시 명동로 47 (서귀동),서귀포시,1,1,1,,33.24794,126.5669,정좌표
4187,한경식당,한식,"제주특별자치도 서귀포시 호근서호로 99, 1층 (호근동)",서귀포시,6,16,2.666666667,2.041241452,33.25719,126.5302,정좌표
4188,모메든샤브샤브,한식,"제주특별자치도 서귀포시 동홍북로 52, 1층 (동홍동)",서귀포시,9,45,5,0,33.25882,126.5738,정좌표
4189,야미부대찌개강정점,한식,"제주특별자치도 서귀포시 이어도로 573, 1층 (강정동)",서귀포시,10,45.5,4.55,0.831664997,33.23629,126.478,정좌표
4190,제주부싯돌효돈점,한식,제주특별자치도 서귀포시 일주동로 8153 (하효동),서귀포시,8,31,3.875,1.157275125,33.26033,126.6164,정좌표
4191,올레길설렁탕,한식,제주특별자치도 서귀포시 남원읍 태위로700번길 4,서귀포시,10,45.5,4.55,0.724568837,33.2794,126.7212,정좌표
4192,선미식당,한식,제주특별자치도 서귀포시 성산읍 일출로 281,서귀포시,9,44,4.888888889,0.220479276,33.46271,126.9347,정좌표
4193,중문아구찜,한식,제주특별자치도 서귀포시 중문상로 41 (중문동),서귀포시,10,38.5,3.85,1.7958285,33.25214,126.4254,정좌표
4194,제주한라국수,한식,제주특별자치도 서귀포시 천제연로188번길 17 (중문동),서귀포시,10,42.5,4.25,0.790569415,33.25028,126.4244,정좌표
4195,임창정의소주한잔서귀포점,기타,제주특별자치도 서귀포시 이중섭로 4-1 (서귀동),서귀포시,9,30,3.333333333,1.520690633,33.24761,126.564,정좌표
4196,시흥리해녀의집,한식,제주특별자치도 서귀포시 성산읍 시흥하동로 114,서귀포시,10,31.5,3.15,1.650757402,33.47798,126.9083,정좌표
4197,복조리부산양곱창,한식,제주특별자치도 서귀포시 서문로29번길 3 (서귀동),서귀포시,9,40,4.444444444,0.881917104,33.25014,126.559,정좌표
4198,삼무호생선구이서귀포점,한식,"제주특별자치도 서귀포시 명동로 12, 1~2층 (서귀동)",서귀포시,9,37,4.111111111,0.893650441,33.24702,126.5632,정좌표
4199,성산에오거들랑,기타,"제주특별자치도 서귀포시 성산읍 고성동서로 13-7, 1층",서귀포시,10,42,4.2,1.032795559,33.45031,126.9083,정좌표
4200,웰덤대게고로케올레시장점,한식,"제주특별자치도 서귀포시 중정로73번길 13, 1층 (서귀동)",서귀포시,10,43,4.3,0.632455532,33.2492,126.5638,정좌표
4201,가야장수밀면,기타,제주특별자치도 서귀포시 516로 145 (토평동),서귀포시,10,50,5,0,33.26609,126.5847,정좌표
4202,맷돌식당,한식,제주특별자치도 서귀포시 칠십리로 145 (서귀동),서귀포시,10,40,4,1.178511302,33.24438,126.5689,정좌표
4203,시민을위한갈비,한식,제주특별자치도 서귀포시 동홍로 10 (서귀동),서귀포시,5,21.5,4.3,0.974679434,33.24931,126.5679,정좌표
4204,타모라돈까스,한식,"제주특별자치도 서귀포시 남원읍 일주동로 7131, 1층",서귀포시,16,66.5,4.15625,0.907721506,33.28286,126.7183,정좌표
4205,뽕끄랑,경양식,"제주특별자치도 서귀포시 남성로138번길 1, 1층 (서홍동)",서귀포시,77,342.5,4.448051948,0.923324997,33.24304,126.5551,정좌표
4206,늘고팡,한식,제주특별자치도 서귀포시 일주동로 8583 (동홍동),서귀포시,9,40.5,4.5,0.866025404,33.25455,126.5713,정좌표
4207,제주바다2822,한식,제주특별자치도 서귀포시 중문관광로72번길 29-51 (색달동),서귀포시,204,873.5,4.281862745,1.032818355,33.24589,126.413,정좌표
4208,은희네해장국성산점,한식,"제주특별자치도 서귀포시 성산읍 환해장성로 803, 1층",서귀포시,103,433,4.203883495,1.041861299,33.42353,126.9136,정좌표
4209,중문대양횟집,횟집,제주특별자치도 서귀포시 천제연로207번길 9 (중문동),서귀포시,8,38.5,4.8125,0.258774585,33.25243,126.4268,정좌표
4210,시장골목순대,한식,제주특별자치도 서귀포시 동문로 12 (서귀동),서귀포시,6,24,4,1.760681686,33.25183,126.5624,정좌표
4211,양평해장국,한식,제주특별자치도 서귀포시 칠십리로 61 (서귀동),서귀포시,7,32.5,4.642857143,0.475594866,33.24005,126.5628,정좌표
4212,탐랑성,한식,제주특별자치도 서귀포시 이어도로 689 (강정동),서귀포시,29,134,4.620689655,1.200112885,33.23488,126.4894,정좌표
4213,예촌골성문맛집,한식,제주특별자치도 서귀포시 남원읍 중산간동로 7131,서귀포시,21,99.5,4.738095238,0.538958431,33.28309,126.6305,정좌표
4214,광주식당,한식,"제주특별자치도 서귀포시 성산읍 일주동로 4188, 1층",서귀포시,14,60.5,4.321428571,0.972845605,33.45459,126.9107,정좌표
4215,용이짬뽕,중국식,"제주특별자치도 서귀포시 성산읍 온평상하로 81, B동",서귀포시,11,53.5,4.863636364,0.323334895,33.40484,126.9024,정좌표
4216,티나케이크,기타,"제주특별자치도 서귀포시 서문로 61, 1층 (서귀동)",서귀포시,133,608.5,4.57518797,0.686714401,33.24789,126.5568,정좌표
4217,총각네회센터,복어취급,제주특별자치도 서귀포시 홍중로 96-2 (서홍동),서귀포시,6,26,4.333333333,0.516397779,33.26095,126.5559,정좌표
4218,하나로국밥,한식,제주특별자치도 서귀포시 천제연로 222-2 (중문동),서귀포시,14,59.5,4.25,1.515940937,33.25123,126.4282,정좌표
4219,금박돈,한식,"제주특별자치도 서귀포시 성산읍 일출로 261, 1층",서귀포시,231,1018,4.406926407,1.186424878,33.46134,126.9336,정좌표
4220,청해원,중국식,제주특별자치도 서귀포시 천제연로 163 (중문동),서귀포시,22,92.5,4.204545455,0.895213341,33.25236,126.4223,정좌표
4221,올레길밥상,한식,"제주특별자치도 서귀포시 월드컵로 171, 1층 (강정동)",서귀포시,84,381.5,4.541666667,0.728955075,33.23445,126.5067,정좌표
4222,선영횟집,일식,"제주특별자치도 서귀포시 칠십리로 61-1, 1,5층 (서귀동)",서귀포시,90,395,4.388888889,0.976630811,33.23996,126.563,정좌표
4223,소바마사,일식,"제주특별자치도 서귀포시 중앙로 81, 1층 (서귀동)",서귀포시,30,144,4.8,0.534983081,33.25192,126.5609,정좌표
4224,양주고을부대찌개,한식,제주특별자치도 서귀포시 동문동로53번길 14 (서귀동),서귀포시,13,58,4.461538462,0.852973682,33.2521,126.5617,정좌표
4225,동남막걸리,한식,"제주특별자치도 서귀포시 성산읍 고성오조로 71-1, 1층",서귀포시,18,80,4.444444444,0.511309993,33.45014,126.9146,정좌표
4226,함쉐프키친,경양식,"제주특별자치도 서귀포시 대포중앙로 116, 1층 (대포동)",서귀포시,225,1003,4.457777778,0.91940608,33.24089,126.4312,정좌표
4227,라움,뷔페식,"제주특별자치도 서귀포시 성산읍 동류암로 26, 1층",서귀포시,9,40,4.444444444,0.881917104,33.44966,126.9172,정좌표
4228,까망돼지서귀포점,식육(숯불구이),"제주특별자치도 서귀포시 일주동로 8524, 1층 (토평동)",서귀포시,977,4646,4.755373593,0.712903818,33.25515,126.5775,정좌표
4229,해비치클럽하우스,한식,제주특별자치도 서귀포시 남원읍 원님로399번길 319,서귀포시,3,13,4.333333333,1.154700538,33.36126,126.726,정좌표
4230,천지연정육식당,식육(숯불구이),"제주특별자치도 서귀포시 중산간동로 7898, 2층 (동홍동)",서귀포시,6,27.5,4.583333333,0.584522597,33.26607,126.5728,정좌표
4231,수육본가,한식,"제주특별자치도 서귀포시 신서로32번길 1, 지하층 (강정동)",서귀포시,6,27.5,4.583333333,0.376386326,33.25285,126.5051,정좌표
4232,김고기,기타,"제주특별자치도 서귀포시 신동로67번길 23, 지하층 (서호동)",서귀포시,45,211.5,4.7,0.515663738,33.2558,126.5119,정좌표
4233,착한전복,한식,제주특별자치도 서귀포시 천제연로 119 (색달동),서귀포시,640,2847.5,4.44921875,0.977124594,33.25461,126.4182,정좌표
4234,대포어촌횟집,횟집,"제주특별자치도 서귀포시 이어도로 75, 산호초회마당 1층 (대포동)",서귀포시,22,88,4,1.397276262,33.23858,126.4311,정좌표
4235,놀이터식당,한식,제주특별자치도 서귀포시 중정로73번길 24-1 (서귀동),서귀포시,36,166,4.611111111,0.820375446,33.25021,126.5639,정좌표
4236,아랑조은맛집,한식,제주특별자치도 서귀포시 천지로 19 (서귀동),서귀포시,2,10,5,0,33.24935,126.5607,정좌표
4237,애삘레,한식,제주특별자치도 서귀포시 남원읍 태위로 728,서귀포시,13,55.5,4.269230769,1.012739367,33.28045,126.7242,정좌표
4238,불용,한식,"제주특별자치도 서귀포시 토평로 26, 1층 (토평동)",서귀포시,13,55,4.230769231,1.33253181,33.26896,126.5877,정좌표
4239,오름제주,한식,제주특별자치도 서귀포시 성산읍 삼달로 128,서귀포시,64,295.5,4.6171875,0.700012401,33.37233,126.8558,정좌표
4240,거믄질식당,한식,"제주특별자치도 서귀포시 토평로29번길 38, 1층 (토평동)",서귀포시,2,8.5,4.25,1.060660172,33.27265,126.5881,정좌표
4241,남매네왕갈치,한식,"제주특별자치도 서귀포시 중정로73번길 20, 지하1층 (서귀동)",서귀포시,252,1129,4.48015873,1.002786543,33.24989,126.564,정좌표
4242,고찌올레,한식,"제주특별자치도 서귀포시 효돈순환로 217-3, 1층 (하효동)",서귀포시,80,354.5,4.43125,0.790544397,33.25685,126.6214,정좌표
4243,호림식당,한식,"제주특별자치도 서귀포시 부두로 45, 1,2층 (서귀동)",서귀포시,83,339,4.084337349,1.224294912,33.24103,126.5647,정좌표
4244,육회본가제주직영점,한식,"제주특별자치도 서귀포시 명동로 19, 1층 (서귀동)",서귀포시,12,50,4.166666667,1.05169416,33.24744,126.5639,정좌표
4245,서귀포동경우동본점,한식,제주특별자치도 서귀포시 중앙로89번길 4 (서귀동),서귀포시,40,178.5,4.4625,0.719575195,33.25256,126.5602,정좌표
4246,죽림횟집,횟집,제주특별자치도 서귀포시 솔동산로 5-1 (서귀동),서귀포시,14,66.5,4.75,0.427425207,33.24418,126.5645,정좌표
4247,봄날제주,한식,"제주특별자치도 서귀포시 성산읍 섭지코지로26번길 6, 4,5호",서귀포시,16,73,4.5625,0.602079729,33.43858,126.9194,정좌표
4248,해뜨리식당,한식,제주특별자치도 서귀포시 신중로 66 (서호동),서귀포시,11,47,4.272727273,0.68423813,33.25418,126.5122,정좌표
4249,한스시,한식,제주특별자치도 서귀포시 천제연로 238 (중문동),서귀포시,24,108.5,4.520833333,0.960968337,33.25125,126.4299,정좌표
4250,이끌림,한식,"제주특별자치도 서귀포시 중문상로82번길 15, 지하1층 (중문동)",서귀포시,2,9,4.5,0,33.25504,126.429,정좌표
4251,한옥집,한식,제주특별자치도 서귀포시 서홍로 41 (서홍동),서귀포시,75,329,4.386666667,0.790882732,33.25154,126.5533,정좌표
4252,무주향,한식,제주특별자치도 서귀포시 남원읍 위미해안로 118-5,서귀포시,12,55,4.583333333,0.763762616,33.26999,126.654,정좌표
4253,오일장본전식당,한식,제주특별자치도 서귀포시 토평서로11번길 150 (동홍동),서귀포시,1,3,3,,33.26653,126.5733,정좌표
4254,오일장왕십리식당,한식,제주특별자치도 서귀포시 토평서로11번길 150 (동홍동),서귀포시,3,14,4.666666667,0.577350269,33.26653,126.5733,정좌표
4255,미향해장국동홍점,일식,"제주특별자치도 서귀포시 동홍남로 37, 2층 (동홍동)",서귀포시,6,26,4.333333333,0.98319208,33.25706,126.5722,정좌표
4256,바이브230,기타,"제주특별자치도 서귀포시 성산읍 성산등용로 5, 1층",서귀포시,56,256,4.571428571,0.870885502,33.46449,126.9335,정좌표
4257,팁시테이블,기타,"제주특별자치도 서귀포시 대청로 41, 1층 104호 (강정동, 블루빌딩)",서귀포시,24,108,4.5,0.722315119,33.25273,126.5042,정좌표
4258,서귀포통큰장어,한식,제주특별자치도 서귀포시 동홍중앙로66번길 12 (동홍동),서귀포시,20,86.5,4.325,0.815555994,33.25632,126.5733,정좌표
4259,쌍둥이횟집본점,횟집,제주특별자치도 서귀포시 중정로62번길 14 (서귀동),서귀포시,557,2160,3.877917415,1.446714452,33.2466,126.5629,정좌표
4260,사거리국밥,한식,제주특별자치도 서귀포시 성산읍 일주동로 4298,서귀포시,1,3,3,,33.4449,126.9125,정좌표
4261,명가보쌈중문점,한식,제주특별자치도 서귀포시 중문상로 39 (중문동),서귀포시,20,87,4.35,0.609140896,33.25193,126.4254,정좌표
4262,큰어멍식당,한식,제주특별자치도 서귀포시 이어도로 1036 (서호동),서귀포시,6,24.5,4.083333333,0.801040989,33.24428,126.522,정좌표
4263,새솔숯불갈비,뷔페식,제주특별자치도 서귀포시 중산간동로 8016-3 (동홍동),서귀포시,7,33,4.714285714,0.487950036,33.26457,126.5602,정좌표
4264,사천교동짬뽕,중국식,"제주특별자치도 서귀포시 중앙로 14, 1층 103호 (서귀동)",서귀포시,31,132,4.258064516,0.947549187,33.24596,126.5623,정좌표
4265,섭지코지올래맛집,한식,"제주특별자치도 서귀포시 신동로47번길 10-12, 준음악학원 (서호동)",서귀포시,24,100.5,4.1875,1.223079684,33.25369,126.5125,정좌표
4266,낙지네,한식,"제주특별자치도 서귀포시 동부로 22, 1층 (서귀동)",서귀포시,15,64,4.266666667,0.677881855,33.24676,126.5692,정좌표
4267,진주삼계추어탕,한식,제주특별자치도 서귀포시 문부로 5 (동홍동),서귀포시,8,36,4.5,0.46291005,33.25221,126.5683,정좌표
4268,다슬이네칡냉면,한식,제주특별자치도 서귀포시 일주동로 8735 (서귀동),서귀포시,13,59,4.538461538,0.557581775,33.25201,126.5552,정좌표
