name,upjong,address,category,rat_count,rat_avg,Latitude,Longitude
삼해횟집,한식,제주특별자치도 제주시 우평로 354 1층 (외도일동),제주시,28,4.571428571,33.4841974,126.429085
제주어항,횟집,제주특별자치도 제주시 용해로 24 (용담삼동),제주시,72,4.548611111,33.5150259,126.5023651
램스키친,한식,제주특별자치도 제주시 국기로 35 3층 (연동),제주시,187,4.959893048,33.4787871,126.4903725
루스트삼화점,경양식,제주특별자치도 제주시 화삼로 21 3층 (화북일동),제주시,54,4.037037037,33.5144325,126.5755025
와랑와랑,한식,제주특별자치도 제주시 산천단동1길 9 1층 (아라일동),제주시,109,4.568807339,33.4488621,126.5577543
조마루뼈다귀함덕점,한식,제주특별자치도 제주시 조천읍 함덕16길 4 1층,제주시,36,3.833333333,33.5402985,126.6686629
난타오천화북점,패스트푸드,제주특별자치도 제주시 동화로1길 37 주상가동 103호 (화북일동화북2아파트),제주시,6,4.166666667,33.5193437,126.5768589
모퉁이에머릿돌,한식,제주특별자치도 제주시 신대로10길 34 (연동),제주시,2,2,33.4910212,126.4931719
일번가,식육(숯불구이),제주특별자치도 제주시 중앙로24길 7 (삼도이동),제주시,8,4.6875,33.5062968,126.5241406
돈만땅,한식,제주특별자치도 제주시 진동로5길 20 1층 (화북일동),제주시,1,4,33.521198,126.5651164
이게밥도둑,한식,제주특별자치도 제주시 삼무로7길 23 1층 (연동),제주시,21,4.333333333,33.491617,126.4936071
제주정식,식육(숯불구이),제주특별자치도 제주시 연화로2길 22-1 (연동),제주시,17,4.147058824,33.4772824,126.4897068
옥이정식,한식,제주특별자치도 제주시 신산로 31 (일도이동(신산로154)),제주시,1,4.5,33.5106281,126.5324973
흑섬,한식,제주특별자치도 제주시 서흘1길 46 1층 (삼양일동),제주시,44,4.545454545,33.5303543,126.5894449
리오,기타,제주특별자치도 제주시 수덕9길 81-6 (노형동),제주시,5,4.2,33.4825724,126.4708567
남다른대구막창,식육(숯불구이),제주특별자치도 제주시 화삼로 11 (화북일동),제주시,5,4.5,33.5143764,126.5791822
제주만석,횟집,제주특별자치도 제주시 남성로 46-1 1층 (용담일동),제주시,3,4.333333333,33.5042937,126.5133698
좀녀마을,한식,제주특별자치도 제주시 은남길 25 (연동(은남1로 28)),제주시,63,4.603174603,33.4873715,126.4960531
괸당집함덕점,일식,제주특별자치도 제주시 조천읍 신북로 509 1층,제주시,43,4.686046512,33.5423822,126.664489
신기루,한식,제주특별자치도 제주시 수덕5길 45 1층 (노형동),제주시,1,4,33.4846209,126.474381
고사리,한식,제주특별자치도 제주시 삼무로3길 39 102호 (연동),제주시,5,3.8,33.490311,126.4917112
천하육회시청점,식육(숯불구이),제주특별자치도 제주시 광양8길 9 (이도이동),제주시,5,4.9,33.4998294,126.528572
일미고을,한식,제주특별자치도 제주시 신대로10길 24 (연동),제주시,1,4,33.4909566,126.4943082
제주순풍해장국함덕점,한식,제주특별자치도 제주시 조천읍 신북로 604 1층,제주시,2961,4.87369132,33.5398239,126.6740623
해맞이,한식,제주특별자치도 제주시 공설로 41 1층 (오라일동),제주시,21,4.595238095,33.4967725,126.5183827
대게마을,한식,제주특별자치도 제주시 서해안로 350-1 1~2층 (도두이동),제주시,24,4.875,33.5055899,126.4897243
금화왕돈까스노형점,경양식,제주특별자치도 제주시 연북로 48 201202호 (노형동),제주시,75,3.786666667,33.4858923,126.518754
라구요,경양식,제주특별자치도 제주시 기와1길 6 1층 (영평동),제주시,1,4,33.4888507,126.5569935
쭈꾸미달인,한식,제주특별자치도 제주시 화삼로 89 104호 (도련일동),제주시,7,4.142857143,33.5143764,126.5791822
편안식당,한식,제주특별자치도 제주시 신성로13길 27 (이도이동),제주시,4,5,33.4978753,126.5304334
신제주보쌈,한식,제주특별자치도 제주시 광평동로 38 (노형동),제주시,11,4.318181818,33.4831891,126.4695451
방목흑돼지,식육(숯불구이),제주특별자치도 제주시 조천읍 비자림로 649,제주시,17,4.117647059,33.436561,126.6762822
맛있으면돼지,기타,제주특별자치도 제주시 용화로 18 1층 (용담이동),제주시,6,4.416666667,33.5097145,126.5054066
피쉬앤돈,기타,제주특별자치도 제주시 곰방매길 5 1층 (아라이동),제주시,74,4.567567568,33.4674104,126.5554152
일억조흑돼지,기타,제주특별자치도 제주시 정존13길 4 1층 (노형동),제주시,64,4.703125,33.4855934,126.4775788
우미관,기타,제주특별자치도 제주시 서광로32길 40-1 2층 (이도이동),제주시,15,4.7,33.4972854,126.5298074
퍼스트스톤,기타,제주특별자치도 제주시 노형12길 23 1층 (노형동),제주시,1,2,33.4771889,126.4742632
거멍흑돼지장어하루신제주본점,한식,제주특별자치도 제주시 월랑로 83 2층 제1호 (노형동),제주시,7,4.642857143,33.4917374,126.472442
대굴대굴,한식,제주특별자치도 제주시 성신로2길 19 (연동),제주시,17,4.5,33.4921732,126.4872382
별당,한식,제주특별자치도 제주시 중앙로12길 8 (이도일동),제주시,6,4.583333333,33.5120268,126.5238054
우도짜장맨,기타,제주특별자치도 제주시 우도면 우도해안길 1132 1층,제주시,358,4.659217877,33.4977772,126.9676695
우진제비육개장,한식,제주특별자치도 제주시 조천읍 번영로 1595 1층,제주시,13,4.153846154,33.4590959,126.7018887
제주모다정,한식,제주특별자치도 제주시 원노형6길 12 1층 (노형동),제주시,70,4.557142857,33.4850718,126.4827556
정대,경양식,제주특별자치도 제주시 서광로32길 29-1 2층 (이도이동),제주시,57,4.403508772,33.4983222,126.5297317
산고을칼국수,한식,제주특별자치도 제주시 오복4길 34 1층 (이도이동),제주시,11,4.454545455,33.4938757,126.5378816
봄날의춘천,한식,제주특별자치도 제주시 정존11길 37 1층 (노형동),제주시,15,4.3,33.4865447,126.4742967
보리보리,한식,제주특별자치도 제주시 오복2길 31-13 1층 (이도이동),제주시,8,4.6875,33.4938485,126.5377992
아라민물장어,한식,제주특별자치도 제주시 인다14길 3 1층 (아라일동),제주시,3,4.5,33.4717773,126.5460059
흥수아구찜,한식,제주특별자치도 제주시 우정로4길 35 지하1층 3호 (외도일동 네오하임6차),제주시,8,3.9375,33.4917968,126.4296915
해뜨는아구찜뼈감탕,한식,제주특별자치도 제주시 진군중길 14 1층 (노형동),제주시,10,4.05,33.4777515,126.4794083
미미당제주이도점,기타,제주특별자치도 제주시 신설로11길 43 104호 (이도이동),제주시,8,4.625,33.4936836,126.5470774
담백한그집,한식,제주특별자치도 제주시 신대로8길 5 (연동),제주시,2,5,33.4917662,126.4958727
작은한끼,한식,제주특별자치도 제주시 우정로15길 12 111호 (외도일동 부영아파트상가동),제주시,9,4.944444444,33.4849821,126.4329506
북교해바라기,한식,제주특별자치도 제주시 중앙로 46-8 1층 (일도일동),제주시,18,4.416666667,33.5134561,126.5288375
제주김만복라운지,한식,제주특별자치도 제주시 서문로 73 1~2층 101호 (용담일동),제주시,1,4.5,33.5123815,126.5186989
해맑은말집,한식,제주특별자치도 제주시 도남로 48-1 (도남동),제주시,1,4,33.495894,126.5268943
유유자적,한식,제주특별자치도 제주시 우도면 우도해안길 780-2 1층,제주시,33,4.681818182,33.5162706,126.9576666
에이어,한식,제주특별자치도 제주시 고마로17길 11 지01호 (일도이동),제주시,23,4.913043478,33.5060768,126.54195
구름언덕,기타,제주특별자치도 제주시 조천읍 중산간동로 650 1층,제주시,15,4.733333333,33.5029546,126.6942576
산들네,한식,제주특별자치도 제주시 아연로 158 (오라이동),제주시,31,3.596774194,33.4715615,126.5079058
은빛식당,한식,제주특별자치도 제주시 중앙로1길 14 (건입동),제주시,19,4.394736842,33.5161583,126.5261204
카도,기타,제주특별자치도 제주시 신대로16길 41 (연동),제주시,10,4.35,33.486712,126.4921577
작은밥상,한식,제주특별자치도 제주시 승천로 2 1층 (이도이동),제주시,33,4.818181818,33.4972277,126.5380372
시장올레,기타,제주특별자치도 제주시 관덕로14길 10 2층 (이도일동),제주시,27,3.611111111,33.512247,126.5262491
제라진밥상,한식,제주특별자치도 제주시 조천읍 함와로 4,제주시,124,4.794354839,33.5396053,126.6741353
아구식당,한식,제주특별자치도 제주시 일주동로 355 (삼양이동),제주시,26,4.346153846,33.5209896,126.5838194
크랩스토리,한식,제주특별자치도 제주시 서해안로 352 (도두이동),제주시,32,4.96875,33.500941,126.4893132
미묘,한식,제주특별자치도 제주시 신설로4길 3 (이도이동),제주시,28,4.964285714,33.4939168,126.5419817
도두해녀의집,한식,제주특별자치도 제주시 도두항길 16 1층 (도두일동),제주시,49,3.928571429,33.5062012,126.4666854
생이소리,한식,제주특별자치도 제주시 명림로 241 (봉개동),제주시,62,4.508064516,33.4629574,126.6161368
청담집,식육(숯불구이),제주특별자치도 제주시 월랑로 83 1동 1층 제1호 (노형동),제주시,59,4.220338983,33.4917374,126.472442
투망,횟집,제주특별자치도 제주시 도두항서길 69-1 1~3층 (도두일동),제주시,4,3.5,33.5037841,126.4636954
둘리네국수,한식,제주특별자치도 제주시 연동10길 5 (연동),제주시,11,4.318181818,33.4851588,126.4921018
장원들물,기타,제주특별자치도 제주시 서광로29길 22-14 (이도일동(1층)),제주시,3,5,33.5022129,126.5272618
창작일식요리엔,일식,제주특별자치도 제주시 연화로2길 22 (연동),제주시,8,4.8125,33.4772917,126.4895797
라온샘,식육(숯불구이),제주특별자치도 제주시 서문로4길 13-2 122123호 (용담일동 서문공설시장),제주시,10,3.55,33.5112305,126.5179535
소담한봉봉,횟집,제주특별자치도 제주시 신설로9길 20 가동 101호 (이도이동),제주시,15,4.533333333,33.4941209,126.5458531
우수미회센타,일식,제주특별자치도 제주시 연화로2길 24-1 1층 (연동),제주시,22,4.386363636,33.4772855,126.4899617
수구레해장국,한식,제주특별자치도 제주시 구남로 31 상가동 4호 (이도이동 이도주공아파트),제주시,15,4.633333333,33.4904229,126.533018
소낭뜰,한식,제주특별자치도 제주시 열녀길 8 (아라일동),제주시,10,4.4,33.4649676,126.5503138
청춘쌀핫도그삼화점,패스트푸드,제주특별자치도 제주시 화삼로 166 상가동 102호 (삼양이동),제주시,11,4.045454545,33.5143764,126.5791822
대학로,한식,제주특별자치도 제주시 동광로1길 32 (이도일동),제주시,9,4.166666667,33.5032944,126.527915
참맛나,한식,제주특별자치도 제주시 한라대학로 31 1층 (노형동),제주시,168,4.336309524,33.4772209,126.476779
봄봄,패스트푸드,제주특별자치도 제주시 제주대학로 105-1 (아라이동),제주시,29,4.551724138,33.4603174,126.5612304
제주설심당,기타,제주특별자치도 제주시 서해안로 504 1층 (용담삼동),제주시,100,4.05,33.5194453,126.493001
세난,기타,제주특별자치도 제주시 조천읍 중산간동로 883-31 1층,제주시,2,5,33.5029546,126.6942576
진영,한식,제주특별자치도 제주시 용화로 24 (용담이동),제주시,71,4.112676056,33.5097636,126.5061117
써브웨이제주시청점,패스트푸드,제주특별자치도 제주시 중앙로 252 1~2층 (이도이동),제주시,136,4.176470588,33.4980476,126.5517297
빠빠라기,경양식,제주특별자치도 제주시 중앙로 218 (이도이동),제주시,9,4.5,33.4966782,126.5458071
한국맥도날드제주노형점,패스트푸드,제주특별자치도 제주시 노연로 7 1~3층 (노형동),제주시,10,4.2,33.4863212,126.4809779
난타오천법원점,패스트푸드,제주특별자치도 제주시 남광로 8 (이도이동),제주시,3,4.833333333,33.4922407,126.5372311
다온,기타,제주특별자치도 제주시 도남로 40 (도남동),제주시,7,4.571428571,33.4965561,126.5263924
코시롱,한식,제주특별자치도 제주시 노형1길 12-2 1층 (노형동),제주시,9,4.555555556,33.4889495,126.4846021
신촌밥상,한식,제주특별자치도 제주시 조천읍 신촌3길 19 1층,제주시,9,4.611111111,33.5347646,126.6184535
해뜨는집,한식,제주특별자치도 제주시 연삼로 525 (일도이동(연삼로569)),제주시,1,5,33.509057,126.5373988
제주앨리스연동점,기타,제주특별자치도 제주시 국기중길 10 1층 (연동),제주시,17,4.617647059,33.4801328,126.4910818
사계절,한식,제주특별자치도 제주시 정존3길 26 1층 (노형동),제주시,4,5,33.4837392,126.4722607
시나브로,한식,제주특별자치도 제주시 남성로 157 1층 (삼도이동),제주시,8,4.4375,33.5094374,126.5222835
배터지는생동까스화북삼양점,기타,제주특별자치도 제주시 동화로1길 45-8 (화북일동),제주시,7,4.357142857,33.5183503,126.5772659
앤티앤스프레즐제주시청점,패스트푸드,제주특별자치도 제주시 중앙로 222 1층 (이도이동),제주시,50,4.69,33.49975,126.5295
고도,한식,제주특별자치도 제주시 어영길 15 1층 (용담삼동),제주시,42,4.488095238,33.51907,126.4951
양가형제노형,패스트푸드,제주특별자치도 제주시 노형4길 10 1층 1호 (노형동),제주시,70,4.621428571,33.48181,126.4753
더로맨틱내생에가장아름다운날들,기타,제주특별자치도 제주시 조천읍 교래1길 26-1 1층,제주시,297,4.35016835,33.43784,126.6749
슬로우,기타,제주특별자치도 제주시 도남로 3 1층 (도남동),제주시,4,3.75,33.49952,126.5251
김가네,한식,제주특별자치도 제주시 관덕로11길 8-5 (일도일동),제주시,13,3.653846154,33.51398,126.5258
삼시세끼,한식,제주특별자치도 제주시 선반남1길 72 (화북일동),제주시,4,4.75,33.51373,126.5669
여기제주,식육(숯불구이),제주특별자치도 제주시 서광로19길 33 (삼도일동),제주시,12,4.666666667,33.50287,126.5205
더노벰버라운지,기타,제주특별자치도 제주시 고마로 81 2층 (일도이동),제주시,70,4.078571429,33.50703,126.5407
명희네,한식,제주특별자치도 서귀포시 표선면 세성로266번길 234,표선면,3,5,33.32732,126.8201
꿈에본꽃돼지,한식,제주특별자치도 서귀포시 표선면 일주동로6455번길 49-5,표선면,12,3.375,33.3067,126.7863
황금성,한식,제주특별자치도 서귀포시 표선면 서성일로 95,표선면,1,5,33.39964,126.805
낭구지횟집,일식,제주특별자치도 서귀포시 표선면 민속해안로 585,표선면,28,4.321428571,33.32505,126.8432
일송정가든,한식,제주특별자치도 서귀포시 표선면 표선동서로 211,표선면,1,4,33.32291,126.831
가멍오멍,한식,제주특별자치도 서귀포시 표선면 표선동서로 222-1,표선면,1,5,33.3237,126.8319
옵데강,한식,제주특별자치도 서귀포시 표선면 일주동로 6347-17 샤인빌리조트 샤인빌리지동 4층 11호,표선면,5,4.5,33.30581,126.7917
정의골도감소정육식당,한식,제주특별자치도 서귀포시 표선면 중산간동로 4698-1,표선면,2,5,33.38742,126.7942
꿀돼지세상,한식,제주특별자치도 서귀포시 표선면 표선중앙로 104 1층,표선면,10,3.7,33.32563,126.8347
장원돈명가,한식,제주특별자치도 서귀포시 표선면 표선당포로 10 1층,표선면,6,4.916666667,33.32544,126.8439
국수앤백사장회센터,일식,제주특별자치도 서귀포시 표선면 표선당포로 19-3,표선면,276,4.545289855,33.32626,126.8442
표선흑돼지삼형제,한식,제주특별자치도 서귀포시 표선면 민속해안로 594,표선면,146,4.643835616,33.32545,126.8424
표선장수고을,한식,제주특별자치도 서귀포시 표선면 가시로 61,표선면,6,4.333333333,33.33249,126.8169
댓그르,한식,제주특별자치도 서귀포시 표선면 중산간동로 5208,표선면,1,5,33.35362,126.7702
정소암식당,한식,제주특별자치도 서귀포시 표선면 서성일로 21,표선면,8,4.625,33.39381,126.8008
제주버들못,한식,제주특별자치도 서귀포시 표선면 표선중앙로32번길 36,표선면,7,4.5,33.32791,126.8283
한가름,한식,제주특별자치도 서귀포시 표선면 가시로565번길 16,표선면,4,4.5,33.35342,126.7721
해비치쉼터,한식,제주특별자치도 서귀포시 표선면 표선중앙로 109,표선면,7,4.857142857,33.32587,126.8355
해맞이동산,한식,제주특별자치도 서귀포시 표선면 번영로 2658-2,표선면,3,4.666666667,33.39841,126.7871
첨밀밀양고기,한식,제주특별자치도 서귀포시 표선면 표선동서로 234,표선면,9,4.833333333,33.32472,126.8324
흑도니,한식,제주특별자치도 서귀포시 표선면 일주동로 6291,표선면,10,4.75,33.3064,126.7996
해비치블랙,한식,제주특별자치도 서귀포시 표선면 민속해안로 578-4,표선면,3,4.666666667,33.32503,126.8444
허브동산흑돼지,한식,제주특별자치도 서귀포시 표선면 돈오름로 180,표선면,10,4.4,33.33038,126.8169
정희네손칼국수,한식,제주특별자치도 서귀포시 표선면 표선관정로 100,표선면,9,4.333333333,33.3241,126.8307
웃드르식당,한식,제주특별자치도 서귀포시 표선면 토산세화로 37,표선면,7,4.857142857,33.33244,126.7727
표선수산마트,일식,제주특별자치도 서귀포시 표선면 표선중앙로110번길 3-4 2층,표선면,9,4.388888889,33.32537,126.836
야자수풀빌라,한식,제주특별자치도 서귀포시 표선면 일주동로5661번길 33 1층,표선면,10,3.75,33.33723,126.8464
옛고을흑돼지구이,한식,제주특별자치도 서귀포시 표선면 민속해안로97번길 35,표선면,10,4.8,33.30785,126.8095
소르베,기타,제주특별자치도 서귀포시 표선면 세성로 276,표선면,1,5,33.32957,126.7981
오가네숯불갈비,한식,제주특별자치도 서귀포시 표선면 가시로 537,표선면,6,4.333333333,33.35183,126.7748
제주술익는집,기타,제주특별자치도 서귀포시 표선면 중산간동로 4726,표선면,10,4.95,33.38488,126.7939
보타니카170,기타,제주특별자치도 서귀포시 표선면 돈오름로 170 1층,표선면,10,4.1,33.32931,126.8143
복돼지식당,한식,제주특별자치도 서귀포시 표선면 서성일로 63,표선면,10,4.75,33.39735,126.8021
가스름식당,한식,제주특별자치도 서귀포시 표선면 가시로565번길 19,표선면,10,4.3,33.35309,126.772
표선어촌식당,일식,제주특별자치도 서귀포시 표선면 민속해안로 578-7,표선면,9,4.166666667,33.32527,126.8445
흑돼지제주정,한식,제주특별자치도 서귀포시 표선면 민속해안로 577,표선면,10,4.9,33.32484,126.8438
대양,한식,제주특별자치도 서귀포시 표선면 민속해안로 581-1,표선면,15,3.466666667,33.32499,126.8434
왕일번지식당,한식,제주특별자치도 서귀포시 표선면 중산간동로 4610,표선면,4,4.75,33.39015,126.8034
인생닭빨,한식,제주특별자치도 서귀포시 표선면 표선중앙로90번길 4,표선면,12,4.791666667,33.32553,126.8331
아트에스프레소,한식,제주특별자치도 서귀포시 표선면 표선중앙로 92,표선면,4,4.5,33.32562,126.8337
표선장금이,한식,제주특별자치도 서귀포시 표선면 표선동서로 228 2층,표선면,1,5,33.32429,126.8321
자하연,한식,제주특별자치도 서귀포시 표선면 번영로 3113 A동 1층,표선면,37,3.959459459,33.3686,126.8145
강해일횟집,횟집,제주특별자치도 서귀포시 표선면 표선당포로 14,표선면,62,4.620967742,33.32572,126.8443
흑돼지고을,한식,제주특별자치도 서귀포시 표선면 민속해안로 579,표선면,357,4.567226891,33.32492,126.8437
영주산성,한식,제주특별자치도 서귀포시 표선면 성읍정의현로122번길 1-8,표선면,2,3.75,33.39316,126.7989
고깃간소미,한식,제주특별자치도 서귀포시 표선면 표선동서로 138 제2동 1층,표선면,18,4.75,33.31678,126.8288
꿩마을,한식,제주특별자치도 서귀포시 표선면 가시로 56,표선면,53,4.952830189,33.33257,126.8175
해미원횟집,횟집,제주특별자치도 서귀포시 표선면 민속해안로 578-2,표선면,430,4.855813953,33.32498,126.8442
표선갈치어장,한식,제주특별자치도 서귀포시 표선면 표선당포로 27 12층,표선면,99,4.626262626,33.3265,126.8454
가마리식당,한식,제주특별자치도 서귀포시 표선면 세성로 58 1층,표선면,27,4.703703704,33.31127,126.8044
정다운김씨네,한식,제주특별자치도 서귀포시 표선면 중산간동로 5238,표선면,5,4.6,33.3516,126.7723
표선해녀의집,한식,제주특별자치도 서귀포시 표선면 표선당포로 6 다원돌솥밥,표선면,9,4.722222222,33.32533,126.8435
명가돈촌,식육(숯불구이),제주특별자치도 서귀포시 표선면 가마병풍로 30,표선면,37,4.567567568,33.30804,126.8038
가시리은하수가든,한식,제주특별자치도 서귀포시 표선면 중산간동로 5123,표선면,3,2.833333333,33.3606,126.7673
빈스가게,기타,제주특별자치도 서귀포시 표선면 표선동서로 240-1,표선면,14,4.571428571,33.32531,126.8325
복터진날,한식,제주특별자치도 서귀포시 표선면 표선중앙로99번길 10-2 1층,표선면,8,4.9375,33.32648,126.8351
표선칼국수,한식,제주특별자치도 서귀포시 표선면 민속해안로 578-3,표선면,149,4.120805369,33.32515,126.8442
밀리우,경양식,제주특별자치도 서귀포시 표선면 민속해안로 537 1층,표선면,378,4.805555556,33.32401,126.8444
날목동산,한식,제주특별자치도 서귀포시 표선면 하천달산로9번길 96,표선면,1,5,33.33759,126.8422
두가시영,한식,제주특별자치도 서귀포시 표선면 하천달산로9번길 98,표선면,4,4.875,33.33741,126.8422
표선포구식당,한식,제주특별자치도 서귀포시 표선면 표선중앙로 87,표선면,1,5,33.32594,126.8332
시골친구,기타,제주특별자치도 서귀포시 표선면 가시로 419,표선면,28,4.785714286,33.34677,126.7837
맛집전주식당,한식,제주특별자치도 서귀포시 표선면 표선동서로 226,표선면,2,3.5,33.32405,126.8319
성읍민속짜장사천성,중국식,제주특별자치도 서귀포시 표선면 서성일로27번길 18,표선면,34,4.661764706,33.39451,126.799
고금삼계탕,한식,제주특별자치도 서귀포시 표선면 번영로3428번길 7,표선면,28,4.5,33.34267,126.8261
반반한흑돼지,한식,제주특별자치도 서귀포시 표선면 번영로 3271-4,표선면,79,4.759493671,33.35622,126.8239
제주촌집,한식,제주특별자치도 서귀포시 표선면 표선중앙로59번길 4,표선면,181,4.577348066,33.32762,126.8319
그림상회,패스트푸드,제주특별자치도 서귀포시 표선면 중산간동로5570번길 9,표선면,49,4.43877551,33.32618,126.7649
난타5000 표선점,패스트푸드,제주특별자치도 서귀포시 표선면 표선동서로 230 1층,표선면,42,4.619047619,33.32446,126.8321
성신흑돼지 성산점,한식,제주특별자치도 서귀포시 성산읍 일출로 292,서귀포시,34,3.823529412,33.46362,126.935
짜장나라,중국식,제주특별자치도 서귀포시 장수로 1 (동홍동),서귀포시,27,4.425925926,33.25635,126.5679
제주먹보돼지,식육(숯불구이),제주특별자치도 서귀포시 중문상로 46 (중문동),서귀포시,13,5,33.25239,126.4259
남원올레,한식,제주특별자치도 서귀포시 남원읍 태위로679번길 8,서귀포시,2,2.75,33.27989,126.7191
누나네한우곱창,한식,제주특별자치도 서귀포시 태평로353번길 7 (서귀동),서귀포시,16,4.78125,33.24682,126.5597
해사랑,한식,제주특별자치도 서귀포시 이어도로 870 (법환동),서귀포시,38,4.631578947,33.23643,126.5077
부뚜막식당,한식,제주특별자치도 서귀포시 성산읍 고성오조로 11,서귀포시,200,4.6125,33.4451,126.9135
무드우드,경양식,제주특별자치도 서귀포시 소암로 33 2층 (서귀동),서귀포시,10,4.65,33.245,126.5693
김가네해물뚝배기,한식,제주특별자치도 서귀포시 칠십리로 55 (서귀동),서귀포시,32,4.109375,33.24019,126.5623
황금부엌 2호점,한식,제주특별자치도 서귀포시 솜반천로14번길 4 (서홍동),서귀포시,16,4.25,33.25444,126.5593
돼지사랑,한식,제주특별자치도 서귀포시 중앙로150번길 74 (동홍동),서귀포시,1,5,33.26395,126.5621
복자씨흑돼지구이,식육(숯불구이),제주특별자치도 서귀포시 성산읍 해맞이해안로 2764 2층,서귀포시,966,4.302795031,33.46917,126.9198
일품순두부,한식,제주특별자치도 서귀포시 일주동로 8666 1층 (동홍동),서귀포시,63,4.103174603,33.25369,126.5624
덤장중문점,한식,제주특별자치도 서귀포시 천제연로 17 (색달동),서귀포시,289,4.247404844,33.2577,126.4082
대한민육,한식,제주특별자치도 서귀포시 서문로 30 (서귀동),서귀포시,361,4.959833795,33.25037,126.5586
사방팔방횟집,횟집,제주특별자치도 서귀포시 천지로 4 1층 (서귀동),서귀포시,2,5,33.24786,126.5611
해궁맛집,한식,제주특별자치도 서귀포시 칠십리로 115 1층 (서귀동),서귀포시,1,3,33.24224,126.5666
도영식당,한식,제주특별자치도 서귀포시 동홍동로 38 (동홍동),서귀포시,2,4.5,33.25822,126.5751
큰집가마솥해장국,식육(숯불구이),제주특별자치도 서귀포시 성산읍 중산간동로 3358,서귀포시,5,4.9,33.44167,126.8825
큰맘할매순대국제주동홍점,한식,제주특별자치도 서귀포시 동홍중앙로66번길 30-7 1층 (동홍동),서귀포시,18,4.361111111,33.25583,126.5754
먹퍼고수떡볶이서귀포동홍동점,식육(숯불구이),제주특별자치도 서귀포시 태평로 509 1층 101호 (동홍동 제이원타워),서귀포시,3,4.666666667,33.25068,126.5718
서귀포괸당네갈치요리,한식,제주특별자치도 서귀포시 칠십리로 123 1층 (서귀동),서귀포시,118,3.843220339,33.24307,126.5676
다도,기타,제주특별자치도 서귀포시 이어도로 866-29 1층 (법환동),서귀포시,226,4.617256637,33.23372,126.5069
바람에머물다,경양식,제주특별자치도 서귀포시 하효중앙로 5 (하효동),서귀포시,225,4.564444444,33.25117,126.6196
하노이식당,일식,제주특별자치도 서귀포시 서호중로 84 1층 (서호동),서귀포시,28,4.696428571,33.25392,126.5222
사우스포레스트,한식,제주특별자치도 서귀포시 516로 574-23 (상효동),서귀포시,26,4.653846154,33.29852,126.601
깨끗한집,한식,제주특별자치도 서귀포시 중정로91번길 19 (서귀동),서귀포시,11,4.681818182,33.24973,126.5647
락쿤,한식,제주특별자치도 서귀포시 남원읍 위미중앙로 274-43,서귀포시,58,4.525862069,33.27003,126.6736
범섬족발,한식,제주특별자치도 서귀포시 월드컵로 158 (강정동),서귀포시,18,4.416666667,33.23578,126.5065
삼다해물뚝배기,한식,제주특별자치도 서귀포시 일주동로 8167 (하효동),서귀포시,55,4.018181818,33.26032,126.6148
김부자,횟집,제주특별자치도 서귀포시 보목포로 45 (보목동),서귀포시,106,4.471698113,33.23945,126.6067
금바우,한식,제주특별자치도 서귀포시 태평로371번길 4 (서귀동),서귀포시,38,4.578947368,33.24556,126.5611
물영아리식당,한식,제주특별자치도 서귀포시 남원읍 남조로 996,서귀포시,3,3.666666667,33.36123,126.6919
주어코지국수창고,기타,제주특별자치도 서귀포시 성산읍 삼달하동로18번길 9-5,서귀포시,38,4.671052632,33.36732,126.8703
청춘괴기,한식,제주특별자치도 서귀포시 김정문화로41번길 24-5 (법환동),서귀포시,267,4.792134831,33.25355,126.5104
마우돈,한식,제주특별자치도 서귀포시 성산읍 서성일로 1240,서귀포시,128,4.19140625,33.4468,126.911
돈이랑성산점,한식,제주특별자치도 서귀포시 성산읍 일출로 30,서귀포시,657,4.687975647,33.44747,126.916
한길정,한식,제주특별자치도 서귀포시 중산간동로 8128-6 (서홍동),서귀포시,42,4,33.26395,126.5484
서울깍두기,한식,제주특별자치도 서귀포시 남원읍 태위로 634,서귀포시,18,4.166666667,33.27768,126.7143
여행(여러분의행복한식탁),한식,제주특별자치도 서귀포시 홍중로 21 1층 (서홍동),서귀포시,9,3.5,33.25473,126.5583
착한갈치,식육(숯불구이),제주특별자치도 서귀포시 보목포로 35 (보목동),서귀포시,286,4.736013986,33.2399,126.6061
다정이네올레시장본점,한식,제주특별자치도 서귀포시 동문로 59-1 (서귀동),서귀포시,926,4.255939525,33.2494,126.5668
서귀포홍가네삼겹살,한식,제주특별자치도 서귀포시 중앙로48번길 46 (서귀동),서귀포시,2,5,33.25035,126.566
올레서울식당,한식,제주특별자치도 서귀포시 중정로61번길 8-1 (서귀동),서귀포시,42,3.952380952,33.24865,126.563
정미네식당,한식,제주특별자치도 서귀포시 성산읍 삼달하동로31번길 3 1층,서귀포시,20,4.45,33.36768,126.8715
예가,한식,제주특별자치도 서귀포시 서호중로 82 1층 (서호동),서귀포시,9,4.388888889,33.25401,126.522
제주김만복김밥서귀포점,중국식,제주특별자치도 서귀포시 월드컵로 117 1층 (강정동),서귀포시,946,4.233086681,33.23942,126.5058
정희네해물탕,한식,제주특별자치도 서귀포시 중정로 14 지하2층 (서귀동),서귀포시,195,4.138461538,33.24731,126.5579
주공한라식육식당,한식,제주특별자치도 서귀포시 동홍중앙로 30 (동홍동),서귀포시,11,4.818181818,33.25345,126.5723
24시뼈다귀탕중문점,한식,제주특별자치도 서귀포시 중문관광로 335 1층 (중문동),서귀포시,57,4.280701754,33.25012,126.4305
