Column1,사업장명,사업장명add,업종구분대분류,업종구분소분류,주소,naver_map_url
13997,김밥천국카페제주신화월드,김밥천국카페제주신화월드제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,일반음식점,분식,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,
13998,비어댐서귀포점,비어댐서귀포점제주특별자치도 서귀포시 중앙로41번길 17,일반음식점,호프/통닭,제주특별자치도 서귀포시 중앙로41번길 17,
13999,성산메밀꽃막국수,성산메밀꽃막국수제주특별자치도 서귀포시 성산읍 서성일로 913,일반음식점,냉면집,제주특별자치도 서귀포시 성산읍 서성일로 913,
14000,성산포수협외식사업센터(성산어가),성산포수협외식사업센터(성산어가)제주특별자치도 서귀포시 성산읍 성산등용로 91,일반음식점,횟집,제주특별자치도 서귀포시 성산읍 성산등용로 91,
14001,성산포수협외식사업센터(활어회센터),성산포수협외식사업센터(활어회센터)제주특별자치도 서귀포시 성산읍 성산등용로 91,일반음식점,횟집,제주특별자치도 서귀포시 성산읍 성산등용로 91,
14002,제주힐링돼지,제주힐링돼지제주특별자치도 서귀포시 말질로 320,일반음식점,식육(숯불구이),제주특별자치도 서귀포시 말질로 320,
14003,어짬뽕,어짬뽕제주특별자치도 서귀포시 안덕면 신화역사로 432,일반음식점,한식,제주특별자치도 서귀포시 안덕면 신화역사로 432,
14004,함덕밀면산방산점,함덕밀면산방산점제주특별자치도 서귀포시 안덕면 사계로114번길 54-58,일반음식점,한식,제주특별자치도 서귀포시 안덕면 사계로114번길 54-58,
14005,원조목살집,원조목살집제주특별자치도 서귀포시 중문상로 45 (중문동),일반음식점,식육(숯불구이),제주특별자치도 서귀포시 중문상로 45 (중문동),
14006,소문난순대족발2호점,소문난순대족발2호점제주특별자치도 서귀포시 대청로 34,일반음식점,한식,제주특별자치도 서귀포시 대청로 34,
14007,서귀로운날들,서귀로운날들제주특별자치도 서귀포시 동홍북로 27-11 (동홍동),일반음식점,경양식,제주특별자치도 서귀포시 동홍북로 27-11 (동홍동),
14008,제쭈,제쭈제주특별자치도 서귀포시 중산간동로 7936 (동홍동),일반음식점,한식,제주특별자치도 서귀포시 중산간동로 7936 (동홍동),
14009,오월텐동,오월텐동제주특별자치도 서귀포시 동홍중앙로90번길 4-8,일반음식점,횟집,제주특별자치도 서귀포시 동홍중앙로90번길 4-8,
14010,안나카페,안나카페제주특별자치도 서귀포시 말질로 282 (강정동),일반음식점,경양식,제주특별자치도 서귀포시 말질로 282 (강정동),
14011,티바두마리치킨사계점,티바두마리치킨사계점제주특별자치도 서귀포시 안덕면 사계북로41번길 197,일반음식점,호프/통닭,제주특별자치도 서귀포시 안덕면 사계북로41번길 197,
14012,강실장실내회포차,강실장실내회포차제주특별자치도 서귀포시 대청로 41,일반음식점,횟집,제주특별자치도 서귀포시 대청로 41,
14013,광어다제주대광어요리전문점,광어다제주대광어요리전문점제주특별자치도 서귀포시 표선면 민속해안로 73,일반음식점,한식,제주특별자치도 서귀포시 표선면 민속해안로 73,
14014,성산바다풍경회포장,성산바다풍경회포장제주특별자치도 서귀포시 성산읍 일출로288번길 17,일반음식점,한식,제주특별자치도 서귀포시 성산읍 일출로288번길 17,
14015,중문포차,중문포차제주특별자치도 서귀포시 천제연로 208,일반음식점,한식,제주특별자치도 서귀포시 천제연로 208,
14016,블루오션펜션식당,블루오션펜션식당제주특별자치도 서귀포시 대정읍 가파로 53,일반음식점,한식,제주특별자치도 서귀포시 대정읍 가파로 53,
14017,소규모,소규모제주특별자치도 서귀포시 안덕면 서광남로115번길 12,일반음식점,한식,제주특별자치도 서귀포시 안덕면 서광남로115번길 12,
14018,인스밀,인스밀제주특별자치도 서귀포시 대정읍 일과대수로27번길 22,일반음식점,한식,제주특별자치도 서귀포시 대정읍 일과대수로27번길 22,
14019,여기올레,여기올레제주특별자치도 서귀포시 일주동로 8120 (하효동),일반음식점,한식,제주특별자치도 서귀포시 일주동로 8120 (하효동),
14020,신토생선구이식당,신토생선구이식당제주특별자치도 서귀포시 대정읍 최남단해안로 31,일반음식점,한식,제주특별자치도 서귀포시 대정읍 최남단해안로 31,
14021,밀면맛있는집서귀포점,밀면맛있는집서귀포점제주특별자치도 서귀포시 신서귀로 58,일반음식점,한식,제주특별자치도 서귀포시 신서귀로 58,
14022,효돈빵오롯이,효돈빵오롯이제주특별자치도 서귀포시 효돈순환로 270 (하효동),일반음식점,경양식,제주특별자치도 서귀포시 효돈순환로 270 (하효동),
14023,훈식당,훈식당제주특별자치도 서귀포시 표선면 표선동서로 221,일반음식점,정종/대포집/소주방,제주특별자치도 서귀포시 표선면 표선동서로 221,
14024,동광육거리짬뽕,동광육거리짬뽕제주특별자치도 서귀포시 안덕면 신화역사로 473-2,일반음식점,중국식,제주특별자치도 서귀포시 안덕면 신화역사로 473-2,
14025,동아식당,동아식당제주특별자치도 서귀포시 성산읍 동류암로39번길 15,일반음식점,한식,제주특별자치도 서귀포시 성산읍 동류암로39번길 15,
14026,윤가우동신시가지점,윤가우동신시가지점제주특별자치도 서귀포시 대청로 41,일반음식점,한식,제주특별자치도 서귀포시 대청로 41,
14027,1826번지귤창고,1826번지귤창고제주특별자치도 서귀포시 대정읍 대한로140번길 234,일반음식점,식육(숯불구이),제주특별자치도 서귀포시 대정읍 대한로140번길 234,
14028,마미쿡서호점,마미쿡서호점제주특별자치도 서귀포시 서호중앙로 55,일반음식점,호프/통닭,제주특별자치도 서귀포시 서호중앙로 55,
14029,다올분식카페,다올분식카페제주특별자치도 서귀포시 동홍로 173,일반음식점,분식,제주특별자치도 서귀포시 동홍로 173,
14030,오요,오요제주특별자치도 서귀포시 하효중앙로 112,일반음식점,중국식,제주특별자치도 서귀포시 하효중앙로 112,
14031,블루밍,블루밍제주특별자치도 서귀포시 대정읍 에듀시티로 178,일반음식점,경양식,제주특별자치도 서귀포시 대정읍 에듀시티로 178,
14032,오렌지반점,오렌지반점제주특별자치도 서귀포시 칠십리로91번길 16,일반음식점,중국식,제주특별자치도 서귀포시 칠십리로91번길 16,
14033,츄,츄제주특별자치도 서귀포시 태평로353번길 18 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 태평로353번길 18 (서귀동),
14034,올드패션,올드패션제주특별자치도 서귀포시 남원읍 태위로 383,일반음식점,"외국음식전문점(인도,태국등)",제주특별자치도 서귀포시 남원읍 태위로 383,
14035,블랙피그,블랙피그제주특별자치도 서귀포시 안덕면 화순서서로 63,일반음식점,한식,제주특별자치도 서귀포시 안덕면 화순서서로 63,
14036,인브레쏘,인브레쏘제주특별자치도 서귀포시 대정읍 최남단해안로 578,일반음식점,경양식,제주특별자치도 서귀포시 대정읍 최남단해안로 578,
14037,주민상회서광신화점,주민상회서광신화점제주특별자치도 서귀포시 안덕면 녹차분재로 45,일반음식점,호프/통닭,제주특별자치도 서귀포시 안덕면 녹차분재로 45,
14038,봉수아피자서귀포지점,봉수아피자서귀포지점제주특별자치도 서귀포시 일주동로 8711 (서귀동),일반음식점,"외국음식전문점(인도,태국등)",제주특별자치도 서귀포시 일주동로 8711 (서귀동),
14039,꼬지엔푸드,꼬지엔푸드제주특별자치도 서귀포시 표선면 일주동로 6248,일반음식점,한식,제주특별자치도 서귀포시 표선면 일주동로 6248,
14040,홍이네,홍이네제주특별자치도 서귀포시 남원읍 태위로361번길 17,일반음식점,한식,제주특별자치도 서귀포시 남원읍 태위로361번길 17,
14041,만나국수,만나국수제주특별자치도 서귀포시 안덕면 녹차분재로 64,일반음식점,한식,제주특별자치도 서귀포시 안덕면 녹차분재로 64,
14042,섬나무,섬나무제주특별자치도 서귀포시 서호중로 47,일반음식점,일식,제주특별자치도 서귀포시 서호중로 47,
14043,흑미가논짓물점,흑미가논짓물점제주특별자치도 서귀포시 논짓물로 28,일반음식점,한식,제주특별자치도 서귀포시 논짓물로 28,
14044,멜케,멜케제주특별자치도 서귀포시 대정읍 최남단해안로127번길 3-3,일반음식점,호프/통닭,제주특별자치도 서귀포시 대정읍 최남단해안로127번길 3-3,
14045,마일스,마일스제주특별자치도 서귀포시 예래해안로 17,일반음식점,경양식,제주특별자치도 서귀포시 예래해안로 17,
14046,고흐의편지,고흐의편지제주특별자치도 서귀포시 성산읍 삼달신풍로 132,일반음식점,패밀리레스트랑,제주특별자치도 서귀포시 성산읍 삼달신풍로 132,
14047,생수천가든,생수천가든제주특별자치도 서귀포시 색달로81번길 53,일반음식점,한식,제주특별자치도 서귀포시 색달로81번길 53,
14048,저스트피자,저스트피자제주특별자치도 서귀포시 대정읍 에듀시티로 38,일반음식점,한식,제주특별자치도 서귀포시 대정읍 에듀시티로 38,
14049,춘분,춘분제주특별자치도 서귀포시 상예로 224,일반음식점,한식,제주특별자치도 서귀포시 상예로 224,
14050,호서식당,호서식당제주특별자치도 서귀포시 천제연로 154-1,일반음식점,중국식,제주특별자치도 서귀포시 천제연로 154-1,
14051,귤꽃다락,귤꽃다락제주특별자치도 서귀포시 이어도로1027번길 34,일반음식점,경양식,제주특별자치도 서귀포시 이어도로1027번길 34,
14052,돈사돈서귀포점,돈사돈서귀포점제주특별자치도 서귀포시 이어도로 778-1,일반음식점,식육(숯불구이),제주특별자치도 서귀포시 이어도로 778-1,
14053,달리아(DAHLIA),달리아(DAHLIA)제주특별자치도 서귀포시 중앙로47번길 21,일반음식점,패밀리레스트랑,제주특별자치도 서귀포시 중앙로47번길 21,
14054,제주청보리,제주청보리제주특별자치도 서귀포시 서호호근로96번길 9,일반음식점,한식,제주특별자치도 서귀포시 서호호근로96번길 9,
14055,그랜드골프존,그랜드골프존제주특별자치도 서귀포시 신서로48번길 47 (법환동),일반음식점,분식,제주특별자치도 서귀포시 신서로48번길 47 (법환동),
14056,이박사네야채곱창,이박사네야채곱창제주특별자치도 서귀포시 서문서로55번길 12,일반음식점,한식,제주특별자치도 서귀포시 서문서로55번길 12,
14057,반양,반양제주특별자치도 서귀포시 대정읍 중산간서로 2985,일반음식점,"외국음식전문점(인도,태국등)",제주특별자치도 서귀포시 대정읍 중산간서로 2985,
14058,쿠마리카페,쿠마리카페제주특별자치도 서귀포시 안덕면 화순중앙로124번길 21,일반음식점,정종/대포집/소주방,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 21,
14059,빅썸카페,빅썸카페제주특별자치도 서귀포시 남원읍 태위로 984-7,일반음식점,정종/대포집/소주방,제주특별자치도 서귀포시 남원읍 태위로 984-7,
14060,가가호호,가가호호제주특별자치도 서귀포시 남원읍 태위로 87,일반음식점,경양식,제주특별자치도 서귀포시 남원읍 태위로 87,
14061,끼카페,끼카페제주특별자치도 서귀포시 대정읍 신영로 81,일반음식점,정종/대포집/소주방,제주특별자치도 서귀포시 대정읍 신영로 81,
14062,로바타탄요제주,로바타탄요제주제주특별자치도 서귀포시 안덕면 신화역사로 423,일반음식점,호프/통닭,제주특별자치도 서귀포시 안덕면 신화역사로 423,
