,사업장명,사업장명add,업종구분대분류,업종구분소분류,주소,naver_map_url
745,로이앤메이,로이앤메이제주특별자치도 서귀포시 성산읍 온평상하로15번길 12-7,일반음식점,중국식,제주특별자치도 서귀포시 성산읍 온평상하로15번길 12-7,https://pcmap.place.naver.com/restaurant/1502064111/review/visitor#
755,마르시,마르시제주특별자치도 서귀포시 중동로48번길 7-1 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 중동로48번길 7-1 (서귀동),https://pcmap.place.naver.com/restaurant/1864542028/review/visitor#
757,서귀포어시장,서귀포어시장제주특별자치도 서귀포시 정방로 17 (서귀동),일반음식점,회집,제주특별자치도 서귀포시 정방로 17 (서귀동),https://pcmap.place.naver.com/restaurant/16896663/review/visitor#
759,낙낭회센터,낙낭회센터제주특별자치도 서귀포시 동홍중앙로 50 (동홍동),일반음식점,회집,제주특별자치도 서귀포시 동홍중앙로 50 (동홍동),https://pcmap.place.naver.com/restaurant/34914106/review/visitor#
761,허브동산흑돼지,허브동산흑돼지제주특별자치도 서귀포시 표선면 돈오름로 180,일반음식점,한식,제주특별자치도 서귀포시 표선면 돈오름로 180,https://pcmap.place.naver.com/restaurant/1733381007/review/visitor#
762,정희네손칼국수,정희네손칼국수제주특별자치도 서귀포시 표선면 표선관정로 100,일반음식점,한식,제주특별자치도 서귀포시 표선면 표선관정로 100,https://pcmap.place.naver.com/restaurant/16962395/review/visitor#
763,웃드르식당,웃드르식당제주특별자치도 서귀포시 표선면 토산세화로 37,일반음식점,한식,제주특별자치도 서귀포시 표선면 토산세화로 37,https://pcmap.place.naver.com/restaurant/16964682/review/visitor#
764,육회말투아웃,육회말투아웃제주특별자치도 서귀포시 천제연로 189,일반음식점,호프/통닭,제주특별자치도 서귀포시 천제연로 189,https://pcmap.place.naver.com/restaurant/1576485092/review/visitor#
766,엄마도시락,엄마도시락제주특별자치도 서귀포시 중앙로 154,일반음식점,김밥(도시락),제주특별자치도 서귀포시 중앙로 154,https://pcmap.place.naver.com/restaurant/1381983421/review/visitor#
767,영웅식당,영웅식당제주특별자치도 서귀포시 안덕면 화순로 102-1,일반음식점,한식,제주특별자치도 서귀포시 안덕면 화순로 102-1,https://pcmap.place.naver.com/restaurant/1596223829/review/visitor#
770,명물고기집,명물고기집제주특별자치도 서귀포시 서문로29번길 3 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 서문로29번길 3 (서귀동),https://pcmap.place.naver.com/restaurant/1669593555/review/visitor#
771,신틈새불닭발,신틈새불닭발제주특별자치도 서귀포시 명동로 5 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 명동로 5 (서귀동),https://pcmap.place.naver.com/restaurant/30838694/review/visitor#
773,칠십리고기완자,칠십리고기완자제주특별자치도 서귀포시 태평로 357,일반음식점,경양식,제주특별자치도 서귀포시 태평로 357,https://pcmap.place.naver.com/restaurant/856290452/review/visitor#
774,표선수산마트,표선수산마트제주특별자치도 서귀포시 표선면 표선중앙로110번길 3-4,일반음식점,일식,제주특별자치도 서귀포시 표선면 표선중앙로110번길 3-4,https://pcmap.place.naver.com/restaurant/19932902/review/visitor#
775,받거니주거니,받거니주거니제주특별자치도 서귀포시 대정읍 하모상가로 22,일반음식점,한식,제주특별자치도 서귀포시 대정읍 하모상가로 22,https://pcmap.place.naver.com/restaurant/21420997/review/visitor#
778,이씨네수라간,이씨네수라간제주특별자치도 서귀포시 신동로27번길 42,일반음식점,식육(숯불구이),제주특별자치도 서귀포시 신동로27번길 42,https://pcmap.place.naver.com/restaurant/1689790902/review/visitor#
780,돈치킨서귀포시모슬포점,돈치킨서귀포시모슬포점제주특별자치도 서귀포시 대정읍 상모로273번길 42,일반음식점,호프/통닭,제주특별자치도 서귀포시 대정읍 상모로273번길 42,https://pcmap.place.naver.com/restaurant/1512853429/review/visitor#
781,환이네,환이네제주특별자치도 서귀포시 안덕면 사계중앙로18번길 5,일반음식점,경양식,제주특별자치도 서귀포시 안덕면 사계중앙로18번길 5,https://pcmap.place.naver.com/restaurant/1479262497/review/visitor#
782,미도식당,미도식당제주특별자치도 서귀포시 안덕면 사계남로216번길 11,일반음식점,한식,제주특별자치도 서귀포시 안덕면 사계남로216번길 11,https://pcmap.place.naver.com/restaurant/38303776/review/visitor#
783,신우가촌,신우가촌제주특별자치도 서귀포시 이어도로 1042 (서호동),일반음식점,한식,제주특별자치도 서귀포시 이어도로 1042 (서호동),https://pcmap.place.naver.com/restaurant/16902228/review/visitor#
785,신쭈,신쭈제주특별자치도 서귀포시 소암로 12-1,일반음식점,한식,제주특별자치도 서귀포시 소암로 12-1,https://pcmap.place.naver.com/restaurant/1032555715/review/visitor#
786,바굥식당,바굥식당제주특별자치도 서귀포시 남원읍 태위로 87,일반음식점,한식,제주특별자치도 서귀포시 남원읍 태위로 87,https://pcmap.place.naver.com/restaurant/37812375/review/visitor#
787,돌토고리카페,돌토고리카페제주특별자치도 서귀포시 표선면 표선당포로 16-4,일반음식점,호프/통닭,제주특별자치도 서귀포시 표선면 표선당포로 16-4,https://pcmap.place.naver.com/restaurant/37052430/review/visitor#
788,야자수풀빌라,야자수풀빌라제주특별자치도 서귀포시 표선면 일주동로5661번길 33,일반음식점,한식,제주특별자치도 서귀포시 표선면 일주동로5661번길 33,https://pcmap.place.naver.com/restaurant/1212105912/review/visitor#
789,화산흑돈마루,화산흑돈마루제주특별자치도 서귀포시 성산읍 신양로 116,일반음식점,식육(숯불구이),제주특별자치도 서귀포시 성산읍 신양로 116,https://pcmap.place.naver.com/restaurant/37852737/review/visitor#
790,까브치킨,까브치킨제주특별자치도 서귀포시 안덕면 사계남로 202,일반음식점,호프/통닭,제주특별자치도 서귀포시 안덕면 사계남로 202,https://pcmap.place.naver.com/restaurant/37852710/review/visitor#
791,천일만두,천일만두제주특별자치도 서귀포시 서문로 25,일반음식점,식육(숯불구이),제주특별자치도 서귀포시 서문로 25,https://pcmap.place.naver.com/restaurant/403827595/review/visitor#
793,골드스푼,골드스푼제주특별자치도 서귀포시 대청로25번길 4,일반음식점,한식,제주특별자치도 서귀포시 대청로25번길 4,https://pcmap.place.naver.com/restaurant/1245454466/review/visitor#
794,옛고을흑돼지구이,옛고을흑돼지구이제주특별자치도 서귀포시 표선면 민속해안로97번길 35,일반음식점,한식,제주특별자치도 서귀포시 표선면 민속해안로97번길 35,https://pcmap.place.naver.com/restaurant/1615457210/review/visitor#
795,어니스트밀크,어니스트밀크제주특별자치도 서귀포시 성산읍 성산등용로17번길 55,일반음식점,기타,제주특별자치도 서귀포시 성산읍 성산등용로17번길 55,https://pcmap.place.naver.com/restaurant/1599042380/review/visitor#
796,예주꿩메밀,예주꿩메밀제주특별자치도 서귀포시 서문서로 55 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 서문서로 55 (서귀동),https://pcmap.place.naver.com/restaurant/1420132715/review/visitor#
798,구억불사나이,구억불사나이제주특별자치도 서귀포시 대정읍 중산간서로 2275,일반음식점,한식,제주특별자치도 서귀포시 대정읍 중산간서로 2275,https://pcmap.place.naver.com/restaurant/1010879195/review/visitor#
800,올레2번가갈비,올레2번가갈비제주특별자치도 서귀포시 서문로 31 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 서문로 31 (서귀동),https://pcmap.place.naver.com/restaurant/1090499200/review/visitor#
801,달빛부둣가,달빛부둣가제주특별자치도 서귀포시 칠십리로 38-1 (서귀동),일반음식점,횟집,제주특별자치도 서귀포시 칠십리로 38-1 (서귀동),https://pcmap.place.naver.com/restaurant/1541789997/review/visitor#
803,안케머리식당,안케머리식당제주특별자치도 서귀포시 성산읍 환해장성로 492,일반음식점,기타,제주특별자치도 서귀포시 성산읍 환해장성로 492,https://pcmap.place.naver.com/restaurant/1172240735/review/visitor#
805,예촌삼계탕,예촌삼계탕제주특별자치도 서귀포시 상예로 249-9 (상예동),일반음식점,한식,제주특별자치도 서귀포시 상예로 249-9 (상예동),https://pcmap.place.naver.com/restaurant/1526591290/review/visitor#
807,광치기흑돼지,광치기흑돼지제주특별자치도 서귀포시 성산읍 일출로 86,일반음식점,한식,제주특별자치도 서귀포시 성산읍 일출로 86,https://pcmap.place.naver.com/restaurant/37921772/review/visitor#
808,소르베,소르베제주특별자치도 서귀포시 표선면 세성로 276,일반음식점,기타,제주특별자치도 서귀포시 표선면 세성로 276,https://pcmap.place.naver.com/restaurant/1785548219/review/visitor#
809,알뜨르,알뜨르제주특별자치도 서귀포시 대정읍 송악관광로 203,일반음식점,한식,제주특별자치도 서귀포시 대정읍 송악관광로 203,https://pcmap.place.naver.com/restaurant/30982610/review/visitor#
811,오가네숯불갈비,오가네숯불갈비제주특별자치도 서귀포시 표선면 가시로 537,일반음식점,한식,제주특별자치도 서귀포시 표선면 가시로 537,https://pcmap.place.naver.com/restaurant/1609400629/review/visitor#
812,제주술익는집,제주술익는집제주특별자치도 서귀포시 표선면 중산간동로 4726,일반음식점,기타,제주특별자치도 서귀포시 표선면 중산간동로 4726,https://pcmap.place.naver.com/restaurant/1691372802/review/visitor#
813,마시레흑돈,마시레흑돈제주특별자치도 서귀포시 용흥로38번길 49-1 (강정동),일반음식점,한식,제주특별자치도 서귀포시 용흥로38번길 49-1 (강정동),https://pcmap.place.naver.com/restaurant/1441365212/review/visitor#
814,검은여마당넓은집,검은여마당넓은집제주특별자치도 서귀포시 칠십리로 310-24 (토평동),일반음식점,한식,제주특별자치도 서귀포시 칠십리로 310-24 (토평동),https://pcmap.place.naver.com/restaurant/1508963552/review/visitor#
815,사계소희네국수,사계소희네국수제주특별자치도 서귀포시 안덕면 산방로 244,일반음식점,한식,제주특별자치도 서귀포시 안덕면 산방로 244,https://pcmap.place.naver.com/restaurant/1222313600/review/visitor#
816,남원가,남원가제주특별자치도 서귀포시 남원읍 태위로 683,일반음식점,한식,제주특별자치도 서귀포시 남원읍 태위로 683,https://pcmap.place.naver.com/restaurant/1187481103/review/visitor#
818,스카이호프,스카이호프제주특별자치도 서귀포시 동문로 63,일반음식점,호프/통닭,제주특별자치도 서귀포시 동문로 63,https://pcmap.place.naver.com/restaurant/1853373058/review/visitor#
819,보타니카170,보타니카170제주특별자치도 서귀포시 표선면 돈오름로 170,일반음식점,기타,제주특별자치도 서귀포시 표선면 돈오름로 170,https://pcmap.place.naver.com/restaurant/1585551183/review/visitor#
822,현가네곰탕남원점,현가네곰탕남원점제주특별자치도 서귀포시 남원읍 남원회관로 65,일반음식점,한식,제주특별자치도 서귀포시 남원읍 남원회관로 65,https://pcmap.place.naver.com/restaurant/1253631197/review/visitor#
823,쌍둥이네제주토속잔치국수,쌍둥이네제주토속잔치국수제주특별자치도 서귀포시 명동로 47 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 명동로 47 (서귀동),https://pcmap.place.naver.com/restaurant/1356085210/review/visitor#
825,카우보이스테이크하우스,카우보이스테이크하우스제주특별자치도 서귀포시 대정읍 영어도시로 77-5,일반음식점,"외국음식전문점(인도,태국등)",제주특별자치도 서귀포시 대정읍 영어도시로 77-5,https://pcmap.place.naver.com/restaurant/1041892062/review/visitor#
826,청춘음악카페,청춘음악카페제주특별자치도 서귀포시 동문동로53번길 14,일반음식점,정종/대포집/소주방,제주특별자치도 서귀포시 동문동로53번길 14,https://pcmap.place.naver.com/restaurant/1356181975/review/visitor#
