Column1,name,address,Latitude,Longitude,상태
1917295,세븐일레븐성산일출점,"제주특별자치도 서귀포시 성산읍 일출로 284, 1층",33.46275,126.9351,정좌표
1917315,에그드랍제주중문점,"제주특별자치도 서귀포시 천제연로 198, 1층 108호 (중문동)",33.25146,126.4258,정좌표
1917439,씨유서귀포월드컵점,"제주특별자치도 서귀포시 명동로 19-1, CU 1층 (서귀동)",33.24748,126.5641,정좌표
1917449,세븐일레븐서귀포엉또폭포점,"제주특별자치도 서귀포시 중산간서로 184, 1층 (강정동)",33.26016,126.4916,정좌표
1917459,스터디카페꿈,"제주특별자치도 서귀포시 동홍서로112번길 1 (동홍동, 별내린주택)",33.25889,126.5697,정좌표
1917460,달콤한계단,"제주특별자치도 서귀포시 신서로 66, 지하1층 (강정동)",33.25582,126.5055,정좌표
1917501,씨유서귀포비석거리점,"제주특별자치도 서귀포시 일주동로 8493, 1층 (토평동)",33.25566,126.5808,정좌표
1917511,카페느루,"제주특별자치도 서귀포시 일주동로 8104, 1층 (하효동)",33.26237,126.6207,정좌표
1917521,더벤티동홍점,"제주특별자치도 서귀포시 동홍중앙로 70, 1층 (동홍동)",33.25677,126.5723,정좌표
1917531,청춘당꽈배기성산점,"제주특별자치도 서귀포시 성산읍 일주동로 4754, 1층 101호",33.40625,126.8965,정좌표
1917621,카페월든,"제주특별자치도 서귀포시 하원북로35번길 21, C동 1층 (하원동)",33.26756,126.4591,정좌표
1917627,율커피,"제주특별자치도 서귀포시 남원읍 태위로 507, 1층",33.27527,126.7014,정좌표
1917644,봉김밥.토스트,"제주특별자치도 서귀포시 토평로50번길 45, 1층 (토평동)",33.26628,126.5904,정좌표
1917670,지에스25서귀홍중점,"제주특별자치도 서귀포시 홍중로 57, 1층 (서홍동)",33.25768,126.5566,정좌표
1917682,더캠프PC서귀포본점,"제주특별자치도 서귀포시 김정문화로41번길 5-2, 3층 301~304호 (법환동)",33.25209,126.5089,정좌표
1917686,카페달곰,"제주특별자치도 서귀포시 이중섭로 4, 1층 (서귀동)",33.24773,126.564,정좌표
1917690,지에스중문마을점,"제주특별자치도 서귀포시 천제연로207번길 18, 1층 (중문동)",33.25311,126.427,정좌표
1917700,카페록키,"제주특별자치도 서귀포시 일주동로 9117, 1층 (법환동)",33.24693,126.5188,정좌표
1917793,단단한끼,"제주특별자치도 서귀포시 중앙로 113, 1층 102호 (서홍동)",33.2548,126.5605,정좌표
1917795,에그드랍서귀포중앙점,제주특별자치도 서귀포시 중앙로 72 (서귀동),33.25107,126.5615,정좌표
1917910,랜딩커피,"제주특별자치도 서귀포시 성산읍 신양로122번길 45-1, 1,2층",33.43551,126.9189,정좌표
1919030,카페더라이트,"제주특별자치도 서귀포시 성산읍 한도로 269, 1,2층",33.46563,126.936,정좌표
1922966,지에스25서귀오거리점,"제주특별자치도 서귀포시 중정로91번길 46, GS25 (서귀동)",33.25134,126.5625,정좌표
1922976,제주흑돈만두강정점,제주특별자치도 서귀포시 이어도로 578-1 (강정동),33.23593,126.4784,정좌표
1922980,세븐일레븐태흥리점,"제주특별자치도 서귀포시 남원읍 일주동로 6793, 1층",33.29037,126.7533,정좌표
1922986,포에스트,"제주특별자치도 서귀포시 법환상로 20, F동 1층 102호 (법환동, 유일헤리지움)",33.24167,126.5148,정좌표
1923038,세븐일레븐서귀포상예동점,제주특별자치도 서귀포시 일주서로 1229 (상예동),33.26389,126.3817,정좌표
1923046,"안녕,소깍",제주특별자치도 서귀포시 남원읍 하례로 98,33.25866,126.6247,정좌표
1923073,제주커피,"제주특별자치도 서귀포시 성산읍 서성일로 913, 1층",33.44015,126.877,정좌표
1923147,블루미270,"제주특별자치도 서귀포시 남원읍 한신로 268, 1층",33.3122,126.719,정좌표
1923160,달페이지,"제주특별자치도 서귀포시 색달로64번길 51, 1층 (색달동)",33.25976,126.4139,정좌표
1923235,카페아오오,"제주특별자치도 서귀포시 성산읍 환해장성로 75, 1,2층",33.37909,126.88,정좌표
1923957,하영쓰,"제주특별자치도 서귀포시 중앙로 167, 1층 (서홍동)",33.25959,126.5593,정좌표
1923967,GS25서귀유포리아점,"제주특별자치도 서귀포시 서호중앙로 55, 유포리아 지식산업센터 D동 1층 101-1호 (서호동)",33.25163,126.5185,정좌표
1923971,달콤방앗간,"제주특별자치도 서귀포시 태평로 389, 1층 (서귀동)",33.2446,126.5622,정좌표
1923995,투데이케이쿠,"제주특별자치도 서귀포시 천지연로 21, 1층 (서귀동)",33.24178,126.5639,정좌표
1924021,와플칸동홍점,"제주특별자치도 서귀포시 동홍중앙로 55, 1층 (동홍동)",33.25552,126.5718,정좌표
1924042,피자탑성산점,"제주특별자치도 서귀포시 성산읍 성산등용로17번길 55, 리치유클래시아 1층 100호",33.46059,126.9299,정좌표
1924136,늘보네커피,제주특별자치도 서귀포시 성산읍 한도로 82,33.46824,126.917,정좌표
1924190,테이블앤데스크,"제주특별자치도 서귀포시 남원읍 태위로679번길 10, 1층",33.28006,126.719,정좌표
1924726,카페랑스,"제주특별자치도 서귀포시 동홍로 192, 101호 (동홍동)",33.26563,126.5682,정좌표
1924731,서귀포카페파바쎄,제주특별자치도 서귀포시 중정로91번길 35 (서귀동),33.25055,126.5633,정좌표
1924779,르브아커피,"제주특별자치도 서귀포시 남원읍 태위로266번길 15, 1층",33.27404,126.6764,정좌표
1924806,세븐일레븐서귀포동백마을점,"제주특별자치도 서귀포시 남원읍 한신로 543, 1층",33.31907,126.7462,정좌표
1924814,성산봄죽칼국수,"제주특별자치도 서귀포시 성산읍 해맞이해안로 2725, 1층",33.47169,126.9171,정좌표
1927310,씨유서귀여고점,"제주특별자치도 서귀포시 태평로 95, 104동 B04호 (호근동, 서귀포의 아침)",33.24454,126.5336,정좌표
1927320,달리는커피서귀포중앙점,"제주특별자치도 서귀포시 중앙로59번길 6, 1층 (서귀동)",33.25003,126.5609,정좌표
1927353,세븐일레븐서귀포아랑조을거리점,"제주특별자치도 서귀포시 중앙로71번길 15-2, 1층 (서귀동)",33.25044,126.5597,정좌표
1927363,섶섬한그릇,"제주특별자치도 서귀포시 보목로64번길 60, 1,2층 (보목동)",33.23635,126.5981,정좌표
1927416,나눔한식,"제주특별자치도 서귀포시 일주동로 8767, 1층 (서홍동)",33.25198,126.5518,정좌표
1927422,컴포즈커피서귀포올레시장점,제주특별자치도 서귀포시 중정로 66-1 (서귀동),33.24768,126.5634,정좌표
1927432,보보,"제주특별자치도 서귀포시 남원읍 태위로 87, 1층",33.27444,126.6568,정좌표
1927448,뷰커피,"제주특별자치도 서귀포시 성산읍 성산중앙로64번길 5-4, 3층",33.46438,126.9358,정좌표
1927536,뮤지엄카페,"제주특별자치도 서귀포시 중산간서로 1403, 2층 (상예동)",33.27855,126.3695,정좌표
1927544,씨유서귀포동문중앙점,"제주특별자치도 서귀포시 동홍로 13, 1층 (서귀동)",33.24983,126.5676,정좌표
1927554,퍼스트스퀘어,"제주특별자치도 서귀포시 일주동로 8694, 2층 (서홍동)",33.2532,126.5595,정좌표
1927556,더벤티서홍점,"제주특별자치도 서귀포시 홍중로 43, 1층 (서홍동)",33.25647,126.5574,정좌표
1927573,청춘감성쌀핫도그중문점,"제주특별자치도 서귀포시 천제연로 223-1, 1층 (중문동)",33.25168,126.4286,정좌표
1927587,여행가게,제주특별자치도 서귀포시 남원읍 태위로 929,33.28617,126.7445,정좌표
1927633,지에스25서귀서홍점,"제주특별자치도 서귀포시 홍중로 82, 1층 (서홍동)",33.25983,126.5558,정좌표
1927636,이매커피,"제주특별자치도 서귀포시 신서귀로51번길 32, 1층 (강정동)",33.25463,126.5081,정좌표
1927638,씨유성산시흥점,"제주특별자치도 서귀포시 성산읍 일주동로 3954, 1층",33.47283,126.9012,정좌표
1927658,썬샤인워크,"제주특별자치도 서귀포시 소보리당로 40-4, 1층 (상예동)",33.24806,126.3893,정좌표
1927716,제이문카페,"제주특별자치도 서귀포시 천제연로 172-3, 2층 (중문동)",33.25156,126.4232,정좌표
1927944,파스쿠찌서귀포일호광장점,"제주특별자치도 서귀포시 서문로 1, 1,2층 (서귀동)",33.25224,126.5608,정좌표
1928095,던킨도너츠제주한화아쿠아,"제주특별자치도 서귀포시 성산읍 섭지코지로 95, Aqua Planet Jeju 1층",33.43298,126.9278,정좌표
1928115,투썸플레이스제주쇠소깍점,"제주특별자치도 서귀포시 쇠소깍로 134, 2층 (하효동)",33.25224,126.6226,정좌표
1928415,블루마운틴커피랜드,"제주특별자치도 서귀포시 성산읍 중산간동로 4255, 1층",33.37975,126.8377,정좌표
