Column1,name,address,Latitude,Longitude,상태
731509,대한식당신시가지점,"제주특별자치도 제주시 국기로 52, 1층 (연동)",33.47784,126.4913,정좌표
731527,싸움의고수제주노형점,"제주특별자치도 제주시 원노형로 3, 1층 (노형동)",33.48811,126.484,정좌표
731537,쌍고동,제주특별자치도 제주시 서광로5길 27 (용담일동),33.50259,126.5143,정좌표
731539,홍어대가,제주특별자치도 제주시 전농로 99-1 (삼도이동),33.50448,126.5239,정좌표
731545,한라향,"제주특별자치도 제주시 도남로 104, 107호 (도남동, 백록아파트)",33.49119,126.528,정좌표
731565,행복오리,"제주특별자치도 제주시 우정로 64, 1~2층 (외도일동)",33.48708,126.4307,정좌표
731572,빽포,제주특별자치도 제주시 정존11길 43 (노형동),33.4869,126.4738,정좌표
731574,정담,제주특별자치도 제주시 구남로8길 6 (이도이동),33.49088,126.536,정좌표
731600,정겨운수제비,"제주특별자치도 제주시 제원1길 23, 105호 (연동)",33.48917,126.4869,정좌표
731609,고망딱새,제주특별자치도 제주시 서해안로 96 (이호일동),33.50345,126.4596,정좌표
731620,제주대통,제주특별자치도 제주시 연화로2길 18 (연동),33.47729,126.4891,정좌표
731633,돈지,제주특별자치도 제주시 동문로10길 2 (일도일동),33.51286,126.5311,정좌표
731714,술판,"제주특별자치도 제주시 광양14길 1, 2층 (이도이동)",33.49826,126.5304,정좌표
731717,추자집,"제주특별자치도 제주시 임항로 51, 1층 (건입동)",33.51687,126.5303,정좌표
731725,긴자,제주특별자치도 제주시 신광로8길 30-1 (연동),33.48717,126.4869,정좌표
731797,오라숲소리,제주특별자치도 제주시 오라로 80 (오라이동),33.49553,126.5118,정좌표
731808,중화루,제주특별자치도 제주시 삼무로 68 (연동),33.48959,126.4939,정좌표
731810,제주큰물살아있는해물탕,제주특별자치도 제주시 조공포길 49 (외도일동),33.48798,126.4344,정좌표
732019,하늘채,제주특별자치도 제주시 오등14길 4 (오등동),33.47484,126.5303,정좌표
732034,갤러리호텔비앤비,"제주특별자치도 제주시 삼무로3길 48, 2층 (연동)",33.4906,126.4907,정좌표
732044,텍사스하우스,제주특별자치도 제주시 박성내동길 49-1 (아라이동),33.49083,126.5439,정좌표
732063,사라봉진가네해장국,제주특별자치도 제주시 사라봉길 28 (건입동),33.51525,126.541,정좌표
732069,오르막가든,제주특별자치도 제주시 오일장중길 41 (도두일동),33.49622,126.4727,정좌표
734148,나룻배,"제주특별자치도 제주시 연삼로 543, 1층 (일도이동)",33.50271,126.5467,정좌표
734149,형제,"제주특별자치도 제주시 원노형로 93, 상가동 지하105호 (노형동)",33.47993,126.485,정좌표
734482,교래삼복가든,제주특별자치도 제주시 조천읍 비자림로 653,33.43676,126.6765,정좌표
734492,미듬포장마차,제주특별자치도 제주시 조천읍 신북로 252-1,33.53767,126.6391,정좌표
734498,오쿠다,"제주특별자치도 제주시 구남동4길 45, 1층 (이도이동)",33.48692,126.5358,정좌표
734730,우리양,"제주특별자치도 제주시 성신로1길 23, 1층 (연동)",33.49194,126.4879,정좌표
734747,라마띠네,"제주특별자치도 제주시 중앙로 304, 1층 101호 (이도이동)",33.4935,126.5343,정좌표
734749,신춘반점,"제주특별자치도 제주시 진동로5길 30, 1층 (화북일동)",33.52132,126.5662,정좌표
734759,화리,"제주특별자치도 제주시 감수북길 36, 지하1층 (삼양이동)",33.52516,126.5837,정좌표
734794,톡순,"제주특별자치도 제주시 연동7길 30, 5층 (연동)",33.49693,126.5012,정좌표
734797,천하장사뷔페,"제주특별자치도 제주시 제원1길 23, 2층 102호 (연동, 뉴제원)",33.48917,126.4869,정좌표
734817,역전할머니맥주외도점,"제주특별자치도 제주시 우령2길 24, 1층 (외도일동)",33.48727,126.4314,정좌표
734837,쿠쿠아림,"제주특별자치도 제주시 아란2길 38, 1층 (아라일동)",33.47406,126.5405,정좌표
734920,어드레감수강,"제주특별자치도 제주시 다랑곶4길 25, 106호 (노형동)",33.4886,126.4795,정좌표
734925,청보리,"제주특별자치도 제주시 연동4길 29, 105호 (연동)",33.49723,126.5008,정좌표
734933,순복이식당,"제주특별자치도 제주시 서문로4길 15 (용담일동, 제1호)",33.51093,126.518,정좌표
734934,브이,"제주특별자치도 제주시 노연로 41, 2층 (노형동)",33.48624,126.4845,정좌표
734935,공룡고기,"제주특별자치도 제주시 과원로 22, 1층 (노형동)",33.47613,126.4858,정좌표
734958,이쁘당,"제주특별자치도 제주시 조천읍 함덕6길 5, 제1동 1층",33.54313,126.661,정좌표
735092,돔베돈,제주특별자치도 제주시 관덕로15길 25 (건입동),33.51555,126.5267,정좌표
735364,우도래요,"제주특별자치도 제주시 우도면 우도해안길 360, 1층",33.51026,126.9434,정좌표
735377,사쿠라,"제주특별자치도 제주시 우령2길 34, 2층 (외도일동)",33.48634,126.4314,정좌표
735378,쿠킹노트32,"제주특별자치도 제주시 수덕7길 32, 1~2층 (노형동)",33.48568,126.4743,정좌표
735407,대자연가든,제주특별자치도 제주시 조천읍 신북로 618,33.54006,126.6754,정좌표
735457,농부와꽃돼지,"제주특별자치도 제주시 조천읍 함대로 530, 1층",33.49913,126.659,정좌표
735473,순풍해장국,제주특별자치도 제주시 일주동로 355 (삼양이동),33.5214,126.583,정좌표
735556,제주족마니,"제주특별자치도 제주시 도남로 67, 가동 101호 (도남동)",33.49432,126.528,정좌표
735559,해호텔,"제주특별자치도 제주시 서해안로 526, 지하1층 (용담삼동)",33.51961,126.4952,정좌표
735569,에린,제주특별자치도 제주시 도남로 116 (도남동),33.48996,126.5285,정좌표
735604,몸에조은국수,제주특별자치도 제주시 동문로 53 (건입동),33.51342,126.5324,정좌표
735605,군족,"제주특별자치도 제주시 동화로 74, 1층 (화북이동)",33.51356,126.5724,정좌표
736165,다이노바이트샌드위치,제주특별자치도 제주시 관덕로 16 (삼도이동),33.51286,126.5209,정좌표
736168,김가네한라대점,제주특별자치도 제주시 한라대학로 75 (노형동),33.47651,126.4784,정좌표
736178,가득한한잔,"제주특별자치도 제주시 성지로 72, 1층 (일도이동)",33.51138,126.5309,정좌표
736185,바나나껍데기,"제주특별자치도 제주시 은남2길 30, 1층 (연동)",33.48841,126.4926,정좌표
736194,마초그릴,"제주특별자치도 제주시 중앙로 39, 2층 (일도일동)",33.5148,126.5249,정좌표
