Column1,name,address,Latitude,Longitude,상태
1636444,황금돈가,"제주특별자치도 제주시 국기로2길 4 (연동,(1층))",33.4799136,126.4903314,정좌표
1636450,비비큐치킨추자점,제주특별자치도 제주시 추자면 추자로 14-4,33.9636381,126.2975938,정좌표
1636451,우도맛집로뎀,제주특별자치도 제주시 우도면 우도해안길 264,33.503579,126.9428311,정좌표
1637544,막창먹는놈구남점,"제주특별자치도 제주시 구남동2길 51, 104호 (이도이동)",33.4875761,126.5335093,정좌표
1637554,더육정육식당,"제주특별자치도 제주시 노형3길 3, 1층 (노형동)",33.4864053,126.4855621,정좌표
1637861,투썸플레이스엠제이벤처오름점,"제주특별자치도 제주시 첨단로 199, 1층 (영평동)",33.4564727,126.5714479,정좌표
1637926,코하쿠,"제주특별자치도 제주시 은수길 108, 1층 (노형동)",33.4721583,126.4880259,정좌표
1638280,어가횟집,"제주특별자치도 제주시 광평동로 45, A동 104호 (노형동)",33.4832402,126.4686459,정좌표
1638283,달맥,"제주특별자치도 제주시 광양13길 6-2, 1층 (이도이동)",33.4985736,126.5313158,정좌표
1638302,로빈앤블루,"제주특별자치도 제주시 우도면 우도해안길 856, 1층",33.5074342,126.954269,정좌표
1638349,마두천,"제주특별자치도 제주시 용해로 45, 1층 (용담이동)",33.5130922,126.5030506,정좌표
1638418,돈삼촌,"제주특별자치도 제주시 삼성로 118, 1층 (일도이동)",33.5106109,126.5368349,정좌표
1638419,탐라도새기천국,"제주특별자치도 제주시 도령북길 2-4, 1층 (연동)",33.4927686,126.4849811,정좌표
1638421,항아리뚜껑,"제주특별자치도 제주시 동한두기길 39, 1.2층 (용담일동)",33.5161676,126.5150492,정좌표
1638432,고전떡볶이본점,제주특별자치도 제주시 무근성5길 2 (삼도이동),33.5129235,126.5194689,정좌표
1638453,진김치찌개파불고기,"제주특별자치도 제주시 남광로 10, 1층 (이도이동)",33.4921275,126.5376473,정좌표
1638498,연탄과친한돼지,"제주특별자치도 제주시 원노형로 61, 1층 (노형동)",33.483166,126.4851235,정좌표
1638950,듬뿍반점,제주특별자치도 제주시 남광북1길 30 (이도이동),33.495791,126.5366904,정좌표
1638951,뜨르르,"제주특별자치도 제주시 신대로9길 9, 1층 (연동)",33.4909658,126.4978922,정좌표
1639015,별미집,제주특별자치도 제주시 원노형로 25 (노형동),33.4864186,126.4851767,정좌표
1639335,을찌로국물떡볶이용담점,"제주특별자치도 제주시 남성로 106 (용담일동,(남성로93))",33.5085602,126.5167827,정좌표
1639339,본죽중앙점,"제주특별자치도 제주시 중앙로 87 (이도일동,(중앙로 81)외 1필지)",33.5110832,126.5244392,정좌표
1639349,지정,"제주특별자치도 제주시 성화로 30 (용담이동,(성화로13))",33.5124564,126.5057221,정좌표
1639477,빨간집베라체점,"제주특별자치도 제주시 신설로6길 23 (이도이동,(1층))",33.4929958,126.5437801,정좌표
1639481,한끼맛있다제주시청점,제주특별자치도 제주시 광양14길 2 (이도이동),33.4984187,126.530266,정좌표
1639526,상구비어화북남문점,"제주특별자치도 제주시 진남로6길 9, 1층 (화북일동)",33.5197233,126.56561,정좌표
1639528,남문숯불바베큐외도점,제주특별자치도 제주시 우령2길 31 (외도일동),33.4863277,126.4317127,정좌표
1639533,제주서문수산,"제주특별자치도 제주시 서문로4길 13-2, 1073호 (용담일동, 서문공설시장)",33.5117807,126.5181132,정좌표
1639570,자미성꼬치구이,제주특별자치도 제주시 신대로16길 44 (연동),33.487151,126.4914841,정좌표
1639571,대발이네,"제주특별자치도 제주시 조천읍 함덕13길 7, 2층",33.5420803,126.6679293,정좌표
1639619,해짓골국수,"제주특별자치도 제주시 관덕로15길 31, 1층 (건입동)",33.516059,126.5268679,정좌표
1639648,청년다방외도점,"제주특별자치도 제주시 우정로15길 29, 1층 (외도일동)",33.4872764,126.4324412,정좌표
1639680,주당포차,"제주특별자치도 제주시 천수로6길 26, 1층 (이도이동)",33.501269,126.5426644,정좌표
