,Unnamed: 0,사업장명,업종구분대분류,업종구분소분류,소재지전체주소,naver_map_url
1034,1035,씨유제주하도점,휴게음식점,편의점,제주특별자치도 제주시 구좌읍 하도리 1488-5번지 ,https://pcmap.place.naver.com/restaurant/1572094694/review/visitor#
1035,1036,지에스25제주중앙여중점,휴게음식점,편의점,제주특별자치도 제주시 삼도이동 598-20번지 신영빌라 ,https://pcmap.place.naver.com/restaurant/36210214/review/visitor#
1036,1037,세븐일레븐제주여중고점,휴게음식점,편의점,제주특별자치도 제주시 아라일동 2382-3번지 ,https://pcmap.place.naver.com/restaurant/1767237606/review/visitor#
1037,1038,타임스탬프,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 조천읍 신촌리 1786번지 ,https://pcmap.place.naver.com/restaurant/1285262181/review/visitor#
1038,1039,씨유도남대림점,휴게음식점,편의점,제주특별자치도 제주시 도남동 905-6번지 ,https://pcmap.place.naver.com/restaurant/31020865/review/visitor#
1039,1040,로이셀세화,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 구좌읍 세화리 1488-1번지 ,https://pcmap.place.naver.com/restaurant/1723237067/review/visitor#
1040,1041,와랑식탁,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 한경면 신창리 1317-1 ,https://pcmap.place.naver.com/restaurant/1126427625/review/visitor#
1041,1042,헤이피피,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 한경면 판포리 2869-3번지 ,https://pcmap.place.naver.com/restaurant/1420266277/review/visitor#
1042,1043,쓰쓰카페,휴게음식점,커피숍,제주특별자치도 제주시 한경면 신창리 1054-4번지 ,https://pcmap.place.naver.com/restaurant/1522865820/review/visitor#
1043,1044,라이드원,휴게음식점,커피숍,제주특별자치도 제주시 오라이동 1552-5번지 ,https://pcmap.place.naver.com/restaurant/1502790470/review/visitor#
1044,1045,쉬리니케이크,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 애월읍 납읍리 2282-7번지 ,https://pcmap.place.naver.com/restaurant/1056545447/review/visitor#
1045,1046,바삭2번출구,휴게음식점,일반조리판매,제주특별자치도 제주시 일도일동 1144-7번지 ,https://pcmap.place.naver.com/restaurant/1966204244/review/visitor#
1046,1047,똘이장군애견샾,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 용담일동 2824번지 ,https://pcmap.place.naver.com/restaurant/1337683830/review/visitor#
1047,1048,지에스제주아라점,휴게음식점,편의점,제주특별자치도 제주시 아라일동 6082-2번지 ,https://pcmap.place.naver.com/restaurant/16773002/review/visitor#
1048,1049,지에스25제주협재점,휴게음식점,편의점,제주특별자치도 제주시 한림읍 협재리 2514-2번지 ,https://pcmap.place.naver.com/restaurant/1124797842/review/visitor#
1049,1050,설심당노형점,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 노형동 2574-2번지 ,https://pcmap.place.naver.com/restaurant/1641996506/review/visitor#
1050,1051,씨유제주크라운점,휴게음식점,편의점,제주특별자치도 제주시 연동 268-1번지 ,https://pcmap.place.naver.com/restaurant/16838990/review/visitor#
1051,1052,공차베라체점,휴게음식점,커피숍,제주특별자치도 제주시 아라이동 3012-12번지 ,https://pcmap.place.naver.com/restaurant/1466903062/review/visitor#
1052,1053,에이프릴25,휴게음식점,커피숍,제주특별자치도 제주시 연동 1491-12 ,https://pcmap.place.naver.com/restaurant/1759517633/review/visitor#
1053,1054,안녕토르,휴게음식점,커피숍,제주특별자치도 제주시 조천읍 선흘리 1947-2 ,https://pcmap.place.naver.com/restaurant/1031344771/review/visitor#
1054,1055,지에스25한담애월점,휴게음식점,편의점,제주특별자치도 제주시 애월읍 애월리 2467번지 ,https://pcmap.place.naver.com/restaurant/36210428/review/visitor#
1055,1056,봄봄제주중앙여고점,휴게음식점,커피숍,제주특별자치도 제주시 이도이동 1987-10번지 ,https://pcmap.place.naver.com/restaurant/1566362069/review/visitor#
1056,1057,씨유제주이호오광점,휴게음식점,편의점,제주특별자치도 제주시 이호이동 1163-9 ,https://pcmap.place.naver.com/restaurant/1193028207/review/visitor#
1057,1058,씨유제주와산리점,휴게음식점,편의점,제주특별자치도 제주시 조천읍 와산리 1488-39번지 ,https://pcmap.place.naver.com/restaurant/1113824226/review/visitor#
1058,1059,지에스25제주용담점,휴게음식점,편의점,제주특별자치도 제주시 용담일동 310-14 ,https://pcmap.place.naver.com/restaurant/21761845/review/visitor#
1059,1060,지에스25신제주점,휴게음식점,편의점,제주특별자치도 제주시 연동 314-1번지 ,https://pcmap.place.naver.com/restaurant/16838947/review/visitor#
1060,1061,씨유제주세화해변점,휴게음식점,편의점,제주특별자치도 제주시 구좌읍 세화리 1499번지 ,https://pcmap.place.naver.com/restaurant/1587604641/review/visitor#
1061,1062,제주청년공방,휴게음식점,커피숍,제주특별자치도 제주시 애월읍 애월리 875-1번지 ,https://pcmap.place.naver.com/restaurant/1890960381/review/visitor#
1062,1063,두갓,휴게음식점,일반조리판매,제주특별자치도 제주시 해안동 2363-1번지 ,https://pcmap.place.naver.com/restaurant/1444897571/review/visitor#
1063,1064,시즌아이피시방,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 삼도일동 553-5번지 ,https://pcmap.place.naver.com/restaurant/37253554/review/visitor#
1064,1065,하이파이브제주,휴게음식점,일반조리판매,제주특별자치도 제주시 애월읍 고내리 350번지 ,https://pcmap.place.naver.com/restaurant/1781364170/review/visitor#
1065,1066,호이안로스터리제주,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 이도이동 2006-2번지 ,https://pcmap.place.naver.com/restaurant/1154697955/review/visitor#
1066,1067,곽지노리터서핑,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 애월읍 곽지리 1613번지 써니빌 ,https://pcmap.place.naver.com/restaurant/1152864094/review/visitor#
1067,1068,스므으커피연동점,휴게음식점,커피숍,제주특별자치도 제주시 연동 273-41 ,https://pcmap.place.naver.com/restaurant/1305334158/review/visitor#
1068,1069,판포미인,휴게음식점,일반조리판매,제주특별자치도 제주시 한경면 판포리 2913-1번지 ,https://pcmap.place.naver.com/restaurant/1870857815/review/visitor#
1069,1070,돌코롬맛존디,휴게음식점,커피숍,제주특별자치도 제주시 한림읍 귀덕리 1002-1번지 ,https://pcmap.place.naver.com/restaurant/1241505676/review/visitor#
1070,1071,세븐일레븐제주에어시티호텔점,휴게음식점,편의점,제주특별자치도 제주시 연동 282-3번지 ,https://pcmap.place.naver.com/restaurant/1356181807/review/visitor#
1071,1072,세븐일레븐번영로드점,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 도련일동 2574-1번지 ,https://pcmap.place.naver.com/restaurant/1337356492/review/visitor#
1072,1073,우연못,휴게음식점,커피숍,제주특별자치도 제주시 노형동 139번지 ,https://pcmap.place.naver.com/restaurant/1780329489/review/visitor#
1073,1074,혼디마카롱,휴게음식점,커피숍,제주특별자치도 제주시 일도이동 163-24번지 ,https://pcmap.place.naver.com/restaurant/1710530665/review/visitor#
1074,1075,공백1,휴게음식점,커피숍,제주특별자치도 제주시 구좌읍 동복리 719-1번지 ,https://pcmap.place.naver.com/restaurant/1191014356/review/visitor#
1075,1076,모넬로키즈카페,휴게음식점,키즈카페,제주특별자치도 제주시 노형동 1236-4번지 ,https://pcmap.place.naver.com/restaurant/1690754188/review/visitor#
1076,1077,지에스25제주동문점,휴게음식점,편의점,제주특별자치도 제주시 이도일동 1330-24번지 ,https://pcmap.place.naver.com/restaurant/1336915450/review/visitor#
1077,1078,모찌롱,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 용담이동 2681-29 ,https://pcmap.place.naver.com/restaurant/1792079751/review/visitor#
1078,1079,김씨넷분식,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 애월읍 신엄리 2715번지 ,https://pcmap.place.naver.com/restaurant/1421605363/review/visitor#
1079,1080,내가진짜떡볶이다칠성로점,휴게음식점,일반조리판매,제주특별자치도 제주시 일도일동 1300-23번지 ,https://pcmap.place.naver.com/restaurant/1692047851/review/visitor#
1080,1081,앙금소랑,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 노형동 938-3 ,https://pcmap.place.naver.com/restaurant/1153058459/review/visitor#
1081,1082,세븐일레븐제주연동중앙점,휴게음식점,편의점,제주특별자치도 제주시 연동 313-19번지 ,https://pcmap.place.naver.com/restaurant/564763350/review/visitor#
1082,1083,만나요만나,휴게음식점,커피숍,제주특별자치도 제주시 조천읍 함덕리 966-7번지 ,https://pcmap.place.naver.com/restaurant/1192155295/review/visitor#
1083,1084,세븐일레븐제주퍼스트빌점,휴게음식점,편의점,제주특별자치도 제주시 아라이동 1188-2번지 화인퍼스트빌8차 ,https://pcmap.place.naver.com/restaurant/1298310947/review/visitor#
1084,1085,삼일삼오,휴게음식점,커피숍,제주특별자치도 제주시 구좌읍 하도리 3135번지 ,https://pcmap.place.naver.com/restaurant/1564770486/review/visitor#
1085,1086,노리파크제주함덕점,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 조천읍 함덕리 2887-3번지 ,https://pcmap.place.naver.com/restaurant/1173472353/review/visitor#
1086,1087,씨유제주구산로점,휴게음식점,편의점,제주특별자치도 제주시 아라일동 2408-1번지 ,https://pcmap.place.naver.com/restaurant/38758625/review/visitor#
1087,1088,서프라이즈카페,휴게음식점,커피숍,제주특별자치도 제주시 조천읍 와흘리 산 13-86 ,https://pcmap.place.naver.com/restaurant/1846054003/review/visitor#
1088,1089,스카이브릿지피씨,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 노형동 1054-6번지 아란야플라자 ,https://pcmap.place.naver.com/restaurant/1699177167/review/visitor#
1089,1090,지에스25제주화북점,휴게음식점,편의점,제주특별자치도 제주시 화북일동 1947-24번지 화북시장아파트 ,https://pcmap.place.naver.com/restaurant/16990202/review/visitor#
1090,1091,버터베터,휴게음식점,일반조리판매,제주특별자치도 제주시 구좌읍 김녕리 2464번지 ,https://pcmap.place.naver.com/restaurant/1388192674/review/visitor#
1091,1092,1층마카롱,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 일도이동 338-5번지 ,https://pcmap.place.naver.com/restaurant/1617568536/review/visitor#
1092,1093,플로리안인제주,휴게음식점,커피숍,제주특별자치도 제주시 노형동 1049-4번지 ,https://pcmap.place.naver.com/restaurant/1832467502/review/visitor#
1093,1094,세븐일레븐제주연동청원점,휴게음식점,편의점,제주특별자치도 제주시 연동 2333-9번지 청원빌딩 ,https://pcmap.place.naver.com/restaurant/21758588/review/visitor#
1094,1095,씨유제주와흘점,휴게음식점,편의점,제주특별자치도 제주시 조천읍 와흘리 1232-1번지 ,https://pcmap.place.naver.com/restaurant/1672738439/review/visitor#
1095,1096,블롱,휴게음식점,커피숍,제주특별자치도 제주시 노형동 3810-9 ,https://pcmap.place.naver.com/restaurant/1942450968/review/visitor#
1096,1097,몬카페,휴게음식점,일반조리판매,제주특별자치도 제주시 아라일동 2574번지 메가타워 ,https://pcmap.place.naver.com/restaurant/1019694195/review/visitor#
1097,1098,썸의시작,휴게음식점,커피숍,제주특별자치도 제주시 애월읍 신엄리 2723-5 ,https://pcmap.place.naver.com/restaurant/1802022679/review/visitor#
1098,1099,유연,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 한경면 저지리 1525-1번지 ,https://pcmap.place.naver.com/restaurant/1799665921/review/visitor#
