,name,address
1928095,던킨도너츠제주한화아쿠아,"제주특별자치도 서귀포시 성산읍 섭지코지로 95, Aqua Planet Jeju 1층"
1928115,투썸플레이스제주쇠소깍점,"제주특별자치도 서귀포시 쇠소깍로 134, 2층 (하효동)"
1928415,블루마운틴커피랜드,"제주특별자치도 서귀포시 성산읍 중산간동로 4255, 1층"
1928541,씨유성산수산점,"제주특별자치도 서귀포시 성산읍 서성일로 908, 1층"
1928591,옥분상회,제주특별자치도 서귀포시 남원읍 남한로 14
1928650,카페봄봄예래점,제주특별자치도 서귀포시 소보리당로164번길 63 (상예동)
1928669,오돈꼬치,제주특별자치도 서귀포시 중정로73번길 17 (서귀동)
1928946,피자포람수다,"제주특별자치도 서귀포시 성산읍 서성일로 872-18, 1층 102호"
1928988,세븐일레븐서귀포의귀점,제주특별자치도 서귀포시 남원읍 의귀로 103
1928990,그린무드,"제주특별자치도 서귀포시 중산간서로 822, 1층 (중문동)"
1929494,한남307,제주특별자치도 서귀포시 남원읍 한신로 55
1929602,할렘버거,제주특별자치도 서귀포시 남원읍 서의로154번길 69
1929653,캘리소프트서브올레시장점,"제주특별자치도 서귀포시 중앙로54번길 16, 1층 (서귀동)"
1929747,캘리소프트서브성산일출봉점,"제주특별자치도 서귀포시 성산읍 일출로 284-4, 1층"
1929903,컴포즈신시가지점,"제주특별자치도 서귀포시 중산간동로 8380, 1층 (서호동)"
1929923,꿀맛,"제주특별자치도 서귀포시 막숙포로 95, 1층 (법환동)"
1929998,망고하이,"제주특별자치도 서귀포시 일주서로 972, 1,2층 (색달동)"
1930169,놀숲서귀포중앙점,"제주특별자치도 서귀포시 중앙로 35, 3층 (서귀동)"
1930171,색놀이터제주,"제주특별자치도 서귀포시 말질로 147-1, 1층 (강정동)"
1930173,봄봄회수점,"제주특별자치도 서귀포시 전가로 1, 1층 (회수동)"
1930181,에그박스제주성산점,"제주특별자치도 서귀포시 성산읍 고성동서로56번길 18, 1층"
1930207,그리젠,"제주특별자치도 서귀포시 이어도로 377, 1층 (월평동)"
1930234,카페봄봄서홍점,"제주특별자치도 서귀포시 홍중로 52, 1층 (서홍동)"
1930236,미미탕후루,"제주특별자치도 서귀포시 중정로61번길 14, 1층 (서귀동)"
1930246,카페앤유,"제주특별자치도 서귀포시 태평로 119-1, 2층,옥상층 (호근동)"
1930390,제주카펜터,"제주특별자치도 서귀포시 중산간서로356번길 42, 1층 (도순동)"
1930439,어느멋진날,"제주특별자치도 서귀포시 남원읍 위미해안로 97, 1층"
1930471,빽다방서귀포올레중앙점,제주특별자치도 서귀포시 중정로61번길 19 (서귀동)
1930514,파프리카(paprika),"제주특별자치도 서귀포시 신서로32번길 10, 지1층 (강정동)"
1930516,씨유제주빛의벙커점,"제주특별자치도 서귀포시 성산읍 서성일로 1181, 1층"
1930522,윤꽈배기,"제주특별자치도 서귀포시 천제연로 214, 1층 (중문동)"
1930580,세븐일레븐서귀포토평사거리점,제주특별자치도 서귀포시 516로 143 (토평동)
1930581,카페물썹,"제주특별자치도 서귀포시 성산읍 신천동로 130-29, 2층"
1930643,세븐일레븐서귀포삼달점,제주특별자치도 서귀포시 성산읍 삼달로 190
1930663,유디에이(UDA),"제주특별자치도 서귀포시 속골로 13-7, 1,2층 (호근동)"
1930735,두끼서귀포점,"제주특별자치도 서귀포시 중앙로54번길 14, 2층 (서귀동)"
1930771,고성리안,제주특별자치도 서귀포시 성산읍 고성동서로 67
1930801,씨유성산신양점,"제주특별자치도 서귀포시 성산읍 신양로 81, 1층"
1930923,에이바우트커피토평점,"제주특별자치도 서귀포시 516로 73, 1층 (토평동)"
1931067,신전떡볶이성산점,"제주특별자치도 서귀포시 성산읍 동류암로 52-1, 1층"
1931167,노리파크서귀포점,"제주특별자치도 서귀포시 516로 40, 2층 (토평동)"
1931177,카페아띠,제주특별자치도 서귀포시 일주서로 332-3 (도순동)
