,사업장명,사업장명add,업종구분대분류,업종구분소분류,주소,naver_map_url
2522,한수풀더면,한수풀더면제주특별자치도 제주시 한림읍 한수풀로5길 11,일반음식점,기타,제주특별자치도 제주시 한림읍 한수풀로5길 11,https://pcmap.place.naver.com/restaurant/1049526598/review/visitor#
2523,초원코다리,초원코다리제주특별자치도 제주시 한림읍 명재로 62-2,일반음식점,한식,제주특별자치도 제주시 한림읍 명재로 62-2,https://pcmap.place.naver.com/restaurant/1448248828/review/visitor#
2524,갓돔,갓돔제주특별자치도 제주시 진동로 27,일반음식점,일식,제주특별자치도 제주시 진동로 27,https://pcmap.place.naver.com/restaurant/1711177625/review/visitor#
2525,모닥모닥,모닥모닥제주특별자치도 제주시 구좌읍 김녕로4길 30,일반음식점,기타,제주특별자치도 제주시 구좌읍 김녕로4길 30,https://pcmap.place.naver.com/restaurant/1825890315/review/visitor#
2527,명동춘천닭갈비5호점,명동춘천닭갈비5호점제주특별자치도 제주시 우정로15길 27,일반음식점,한식,제주특별자치도 제주시 우정로15길 27,https://pcmap.place.naver.com/restaurant/1219644434/review/visitor#
2530,위캔드히피뒷문,위캔드히피뒷문제주특별자치도 제주시 조천읍 선진안길 21,일반음식점,기타,제주특별자치도 제주시 조천읍 선진안길 21,https://pcmap.place.naver.com/restaurant/1048219490/review/visitor#
2531,위즈피자,위즈피자제주특별자치도 제주시 서해안로 468-2,일반음식점,기타,제주특별자치도 제주시 서해안로 468-2,https://pcmap.place.naver.com/restaurant/1214000392/review/visitor#
2532,퐁당라면,퐁당라면제주특별자치도 제주시 한경면 일주서로 4533-3,일반음식점,한식,제주특별자치도 제주시 한경면 일주서로 4533-3,https://pcmap.place.naver.com/restaurant/1697953547/review/visitor#
2533,흑돼지드림,흑돼지드림제주특별자치도 제주시 애월읍 하귀9길 8,일반음식점,기타,제주특별자치도 제주시 애월읍 하귀9길 8,https://pcmap.place.naver.com/restaurant/1539011886/review/visitor#
2534,제주다올,제주다올제주특별자치도 제주시 도두항서7길 9,일반음식점,기타,제주특별자치도 제주시 도두항서7길 9,https://pcmap.place.naver.com/restaurant/1388318601/review/visitor#
2536,해피벌스데이미미,해피벌스데이미미제주특별자치도 제주시 도남로 102-8,일반음식점,기타,제주특별자치도 제주시 도남로 102-8,https://pcmap.place.naver.com/restaurant/1357072723/review/visitor#
2537,칼로리연구소,칼로리연구소제주특별자치도 제주시 중앙로12길 1,일반음식점,경양식,제주특별자치도 제주시 중앙로12길 1,https://pcmap.place.naver.com/restaurant/1291283985/review/visitor#
2538,한림스크린골프,한림스크린골프제주특별자치도 제주시 한림읍 한림상로 137,일반음식점,분식,제주특별자치도 제주시 한림읍 한림상로 137,https://pcmap.place.naver.com/restaurant/1676943441/review/visitor#
2539,에디손,에디손제주특별자치도 제주시 한림읍 협재8길 20,일반음식점,한식,제주특별자치도 제주시 한림읍 협재8길 20,https://pcmap.place.naver.com/restaurant/1862703098/review/visitor#
2541,피슈마라홍탕삼양점,피슈마라홍탕삼양점제주특별자치도 제주시 건주로4길 30,일반음식점,중국식,제주특별자치도 제주시 건주로4길 30,https://pcmap.place.naver.com/restaurant/1772262414/review/visitor#
2542,금악냉면,금악냉면제주특별자치도 제주시 한림읍 금악로1길 15,일반음식점,한식,제주특별자치도 제주시 한림읍 금악로1길 15,https://pcmap.place.naver.com/restaurant/1167467485/review/visitor#
2545,유퉁의국밥집,유퉁의국밥집제주특별자치도 제주시 노형로 120-1,일반음식점,한식,제주특별자치도 제주시 노형로 120-1,https://pcmap.place.naver.com/restaurant/1535438635/review/visitor#
2547,효도뷔페,효도뷔페제주특별자치도 제주시 구좌읍 비자림로 2729,일반음식점,뷔페식,제주특별자치도 제주시 구좌읍 비자림로 2729,https://pcmap.place.naver.com/restaurant/36088708/review/visitor#
2548,살찐고등어,살찐고등어제주특별자치도 제주시 구좌읍 해맞이해안로 1708,일반음식점,까페,제주특별자치도 제주시 구좌읍 해맞이해안로 1708,https://pcmap.place.naver.com/restaurant/1847740414/review/visitor#
2549,진양해장국,진양해장국제주특별자치도 제주시 지석10길 13,일반음식점,한식,제주특별자치도 제주시 지석10길 13,https://pcmap.place.naver.com/restaurant/36228634/review/visitor#
2550,설농옥,설농옥제주특별자치도 제주시 관덕로8길 15,일반음식점,한식,제주특별자치도 제주시 관덕로8길 15,https://pcmap.place.naver.com/restaurant/30932210/review/visitor#
2551,월정리에서브런치,월정리에서브런치제주특별자치도 제주시 구좌읍 월정3길 53-4,일반음식점,경양식,제주특별자치도 제주시 구좌읍 월정3길 53-4,https://pcmap.place.naver.com/restaurant/37089414/review/visitor#
2552,춘풍설렁탕,춘풍설렁탕제주특별자치도 제주시 인다5길 16,일반음식점,한식,제주특별자치도 제주시 인다5길 16,https://pcmap.place.naver.com/restaurant/36480896/review/visitor#
2555,미친부엌,미친부엌제주특별자치도 제주시 탑동로 15,일반음식점,일식,제주특별자치도 제주시 탑동로 15,https://pcmap.place.naver.com/restaurant/36772248/review/visitor#
2556,더화원,더화원제주특별자치도 제주시 도리로 132,일반음식점,한식,제주특별자치도 제주시 도리로 132,https://pcmap.place.naver.com/restaurant/37053343/review/visitor#
2557,다려도이야기,다려도이야기제주특별자치도 제주시 삼성로 57,일반음식점,한식,제주특별자치도 제주시 삼성로 57,https://pcmap.place.naver.com/restaurant/16692124/review/visitor#
2558,30년할매닭발노형점,30년할매닭발노형점제주특별자치도 제주시 정존5길 29,일반음식점,한식,제주특별자치도 제주시 정존5길 29,https://pcmap.place.naver.com/restaurant/37052429/review/visitor#
2559,광양이조연동점,광양이조연동점제주특별자치도 제주시 신대로16길 6,일반음식점,한식,제주특별자치도 제주시 신대로16길 6,https://pcmap.place.naver.com/restaurant/34433021/review/visitor#
2560,별미집구제주점,별미집구제주점제주특별자치도 제주시 중앙로 253 (이도이동),일반음식점,한식,제주특별자치도 제주시 중앙로 253 (이도이동),https://pcmap.place.naver.com/restaurant/31366033/review/visitor#
2561,해봉이네동태마당,해봉이네동태마당제주특별자치도 제주시 은남길 14 (연동),일반음식점,한식,제주특별자치도 제주시 은남길 14 (연동),https://pcmap.place.naver.com/restaurant/32041592/review/visitor#
2562,김반장,김반장제주특별자치도 제주시 가령골길 21 (일도이동),일반음식점,식육(숯불구이),제주특별자치도 제주시 가령골길 21 (일도이동),https://pcmap.place.naver.com/restaurant/1457523957/review/visitor#
2563,맹스어멍순대국밥,맹스어멍순대국밥제주특별자치도 제주시 우령서로 57,일반음식점,한식,제주특별자치도 제주시 우령서로 57,https://pcmap.place.naver.com/restaurant/1585381835/review/visitor#
2564,다복이네해장국,다복이네해장국제주특별자치도 제주시 번영로 345,일반음식점,기타,제주특별자치도 제주시 번영로 345,https://pcmap.place.naver.com/restaurant/1841928580/review/visitor#
2566,호야치킨앤닭강정,호야치킨앤닭강정제주특별자치도 제주시 화삼북로 90,일반음식점,호프/통닭,제주특별자치도 제주시 화삼북로 90,https://pcmap.place.naver.com/restaurant/1102822916/review/visitor#
2567,마님순대본점,마님순대본점제주특별자치도 제주시 정존15길 42,일반음식점,한식,제주특별자치도 제주시 정존15길 42,https://pcmap.place.naver.com/restaurant/16787901/review/visitor#
2568,봉평메밀촌,봉평메밀촌제주특별자치도 제주시 남광북5길 12,일반음식점,한식,제주특별자치도 제주시 남광북5길 12,https://pcmap.place.naver.com/restaurant/34783275/review/visitor#
2569,진대감,진대감제주특별자치도 제주시 광평동로 45 (노형동,일반음식점,식육(숯불구이),제주특별자치도 제주시 광평동로 45 (노형동,https://pcmap.place.naver.com/restaurant/36410604/review/visitor#
2570,휘로,휘로제주특별자치도 제주시 국기중길 7 (연동),일반음식점,한식,제주특별자치도 제주시 국기중길 7 (연동),https://pcmap.place.naver.com/restaurant/32162526/review/visitor#
2571,우리집밥상,우리집밥상제주특별자치도 제주시 신대로13길 19 (연동),일반음식점,한식,제주특별자치도 제주시 신대로13길 19 (연동),https://pcmap.place.naver.com/restaurant/33670979/review/visitor#
2572,숯불에구이닭,숯불에구이닭제주특별자치도 제주시 월광로 97 (노형동),일반음식점,한식,제주특별자치도 제주시 월광로 97 (노형동),https://pcmap.place.naver.com/restaurant/1617537521/review/visitor#
2573,빠빠,빠빠제주특별자치도 제주시 신대로20길 42 (연동),일반음식점,한식,제주특별자치도 제주시 신대로20길 42 (연동),https://pcmap.place.naver.com/restaurant/1965089119/review/visitor#
2575,한라산산더미불고기,한라산산더미불고기제주특별자치도 제주시 신대로16길 30 (연동),일반음식점,한식,제주특별자치도 제주시 신대로16길 30 (연동),https://pcmap.place.naver.com/restaurant/1622904467/review/visitor#
2576,색달가든,색달가든제주특별자치도 제주시 오복3길 20,일반음식점,한식,제주특별자치도 제주시 오복3길 20,https://pcmap.place.naver.com/restaurant/16707397/review/visitor#
2577,화순식당,화순식당제주특별자치도 제주시 애월읍 광성로 269,일반음식점,한식,제주특별자치도 제주시 애월읍 광성로 269,https://pcmap.place.naver.com/restaurant/16868658/review/visitor#
2578,길림성,길림성제주특별자치도 제주시 남성로 37,일반음식점,중국식,제주특별자치도 제주시 남성로 37,https://pcmap.place.naver.com/restaurant/1126475477/review/visitor#
2580,구좌모메존흑돼지,구좌모메존흑돼지제주특별자치도 제주시 구좌읍 세화1길 17,일반음식점,한식,제주특별자치도 제주시 구좌읍 세화1길 17,https://pcmap.place.naver.com/restaurant/917609310/review/visitor#
2581,해모둠,해모둠제주특별자치도 제주시 청귤로3길 53 (이도이동),일반음식점,일식,제주특별자치도 제주시 청귤로3길 53 (이도이동),https://pcmap.place.naver.com/restaurant/32326611/review/visitor#
2582,조마루뼈다귀연동점,조마루뼈다귀연동점제주특별자치도 제주시 삼무로 52 (연동,일반음식점,한식,제주특별자치도 제주시 삼무로 52 (연동,https://pcmap.place.naver.com/restaurant/1240307053/review/visitor#
2583,바캉스,바캉스제주특별자치도 제주시 조천읍 신북로 595,일반음식점,한식,제주특별자치도 제주시 조천읍 신북로 595,https://pcmap.place.naver.com/restaurant/37725563/review/visitor#
2584,삼둥이치맥,삼둥이치맥제주특별자치도 제주시 용마로4길 5-3,일반음식점,호프/통닭,제주특별자치도 제주시 용마로4길 5-3,https://pcmap.place.naver.com/restaurant/37654046/review/visitor#
2585,가희카페,가희카페제주특별자치도 제주시 남성로 141,일반음식점,기타,제주특별자치도 제주시 남성로 141,https://pcmap.place.naver.com/restaurant/1821467734/review/visitor#
2586,정실에서,정실에서제주특별자치도 제주시 정실1길 1,일반음식점,경양식,제주특별자치도 제주시 정실1길 1,https://pcmap.place.naver.com/restaurant/388591083/review/visitor#
2587,남가네설악추어탕아라점,남가네설악추어탕아라점제주특별자치도 제주시 아봉로 5,일반음식점,한식,제주특별자치도 제주시 아봉로 5,https://pcmap.place.naver.com/restaurant/38316084/review/visitor#
2589,제주광어천국,제주광어천국제주특별자치도 제주시 한림읍 한림로 332-1,일반음식점,중국식,제주특별자치도 제주시 한림읍 한림로 332-1,https://pcmap.place.naver.com/restaurant/1956481432/review/visitor#
2591,에버그린돈까스,에버그린돈까스제주특별자치도 제주시 애월읍 애월로 40,일반음식점,한식,제주특별자치도 제주시 애월읍 애월로 40,https://pcmap.place.naver.com/restaurant/639019421/review/visitor#
2592,은혜전복,은혜전복제주특별자치도 제주시 애월읍 애월로1길 24-3,일반음식점,한식,제주특별자치도 제주시 애월읍 애월로1길 24-3,https://pcmap.place.naver.com/restaurant/38704266/review/visitor#
2593,옛날밥상,옛날밥상제주특별자치도 제주시 애월읍 애월로 11,일반음식점,한식,제주특별자치도 제주시 애월읍 애월로 11,https://pcmap.place.naver.com/restaurant/87251806/review/visitor#
2595,고래콩물,고래콩물제주특별자치도 제주시 달마루길 10-5,일반음식점,한식,제주특별자치도 제주시 달마루길 10-5,https://pcmap.place.naver.com/restaurant/32158760/review/visitor#
2596,담이자카야,담이자카야제주특별자치도 제주시 연동4길 36,일반음식점,기타,제주특별자치도 제주시 연동4길 36,https://pcmap.place.naver.com/restaurant/636799948/review/visitor#
2597,정담오리회전숯불구이,정담오리회전숯불구이제주특별자치도 제주시 우령서로 73,일반음식점,식육(숯불구이),제주특별자치도 제주시 우령서로 73,https://pcmap.place.naver.com/restaurant/1154875182/review/visitor#
2598,버거스테이지제주지사1,버거스테이지제주지사1제주특별자치도 제주시 광양8길 1-4,일반음식점,호프/통닭,제주특별자치도 제주시 광양8길 1-4,https://pcmap.place.naver.com/restaurant/1762378661/review/visitor#
2599,동아리화북주공점,동아리화북주공점제주특별자치도 제주시 동화로 6 (화북일동,일반음식점,호프/통닭,제주특별자치도 제주시 동화로 6 (화북일동,https://pcmap.place.naver.com/restaurant/16759051/review/visitor#
2600,섬마당갈비,섬마당갈비제주특별자치도 제주시 신산로8길 40 (일도이동),일반음식점,한식,제주특별자치도 제주시 신산로8길 40 (일도이동),https://pcmap.place.naver.com/restaurant/1838096861/review/visitor#
2602,별연동삼계탕,별연동삼계탕제주특별자치도 제주시 선덕로 12 (연동),일반음식점,한식,제주특별자치도 제주시 선덕로 12 (연동),https://pcmap.place.naver.com/restaurant/1228201621/review/visitor#
2603,곰보숯불갈비,곰보숯불갈비제주특별자치도 제주시 광평동로 40 (노형동),일반음식점,식육(숯불구이),제주특별자치도 제주시 광평동로 40 (노형동),https://pcmap.place.naver.com/restaurant/32441061/review/visitor#
2607,정육마당,정육마당제주특별자치도 제주시 서사로 183,일반음식점,식육(숯불구이),제주특별자치도 제주시 서사로 183,https://pcmap.place.naver.com/restaurant/35962965/review/visitor#
2609,땅땅치킨연동점,땅땅치킨연동점제주특별자치도 제주시 연동7길 35,일반음식점,통닭(치킨),제주특별자치도 제주시 연동7길 35,https://pcmap.place.naver.com/restaurant/38228069/review/visitor#
2610,승범이네집,승범이네집제주특별자치도 제주시 월랑로 56-1 (노형동,일반음식점,횟집,제주특별자치도 제주시 월랑로 56-1 (노형동,https://pcmap.place.naver.com/restaurant/33244157/review/visitor#
2611,오래옥,오래옥제주특별자치도 제주시 신대로16길 36 (연동),일반음식점,복어취급,제주특별자치도 제주시 신대로16길 36 (연동),https://pcmap.place.naver.com/restaurant/16834614/review/visitor#
2613,자성화맛집코다리네낙원점,자성화맛집코다리네낙원점제주특별자치도 제주시 한북로 163,일반음식점,기타,제주특별자치도 제주시 한북로 163,https://pcmap.place.naver.com/restaurant/1757496119/review/visitor#
2614,큰돈물식당,큰돈물식당제주특별자치도 제주시 조천읍 신북로 491-1,일반음식점,한식,제주특별자치도 제주시 조천읍 신북로 491-1,https://pcmap.place.naver.com/restaurant/37277511/review/visitor#
2615,조림전문점제주,조림전문점제주제주특별자치도 제주시 조천읍 신북로 624,일반음식점,기타,제주특별자치도 제주시 조천읍 신북로 624,https://pcmap.place.naver.com/restaurant/1166998372/review/visitor#
2616,가로수길마루,가로수길마루제주특별자치도 제주시 애월읍 애월로 11,일반음식점,한식,제주특별자치도 제주시 애월읍 애월로 11,https://pcmap.place.naver.com/restaurant/617518889/review/visitor#
2617,제주서서갈비,제주서서갈비제주특별자치도 제주시 광평동로 39,일반음식점,식육(숯불구이),제주특별자치도 제주시 광평동로 39,https://pcmap.place.naver.com/restaurant/1140636590/review/visitor#
2621,남문숯불바베큐엔치킨도남점,남문숯불바베큐엔치킨도남점제주특별자치도 제주시 도남로 45 (도남동),일반음식점,호프/통닭,제주특별자치도 제주시 도남로 45 (도남동),https://pcmap.place.naver.com/restaurant/1354982968/review/visitor#
2624,브로콜리,브로콜리제주특별자치도 제주시 삼무로 49,일반음식점,기타,제주특별자치도 제주시 삼무로 49,https://pcmap.place.naver.com/restaurant/1084490539/review/visitor#
2625,이올라니,이올라니제주특별자치도 제주시 남성로8길 1,일반음식점,기타,제주특별자치도 제주시 남성로8길 1,https://pcmap.place.naver.com/restaurant/1502405537/review/visitor#
2626,평대전복,평대전복제주특별자치도 제주시 구좌읍 해맞이해안로 1254-2,일반음식점,기타,제주특별자치도 제주시 구좌읍 해맞이해안로 1254-2,https://pcmap.place.naver.com/restaurant/1606784832/review/visitor#
2627,하롱,하롱제주특별자치도 제주시 신설로11길 2-10,일반음식점,"외국음식전문점(인도,태국등)",제주특별자치도 제주시 신설로11길 2-10,https://pcmap.place.naver.com/restaurant/1064803710/review/visitor#
2628,외양간,외양간제주특별자치도 제주시 선덕로5길 13 (연동),일반음식점,한식,제주특별자치도 제주시 선덕로5길 13 (연동),https://pcmap.place.naver.com/restaurant/1822475470/review/visitor#
2631,한림해장국,한림해장국제주특별자치도 제주시 한림읍 문화길 5-10,일반음식점,한식,제주특별자치도 제주시 한림읍 문화길 5-10,https://pcmap.place.naver.com/restaurant/16860953/review/visitor#
2633,제주한마음해장국,제주한마음해장국제주특별자치도 제주시 연신로 51,일반음식점,한식,제주특별자치도 제주시 연신로 51,https://pcmap.place.naver.com/restaurant/36599468/review/visitor#
2636,말한마리가든,말한마리가든제주특별자치도 제주시 도령로 190 (연동),일반음식점,식육(숯불구이),제주특별자치도 제주시 도령로 190 (연동),https://pcmap.place.naver.com/restaurant/20179120/review/visitor#
2638,제주세렌디피티,제주세렌디피티제주특별자치도 제주시 동문로 100,일반음식점,기타,제주특별자치도 제주시 동문로 100,https://pcmap.place.naver.com/restaurant/1223935446/review/visitor#
2639,돈뜨락,돈뜨락제주특별자치도 제주시 도련길 10,일반음식점,한식,제주특별자치도 제주시 도련길 10,https://pcmap.place.naver.com/restaurant/1631915359/review/visitor#
2640,전설의짬뽕하귀점,전설의짬뽕하귀점제주특별자치도 제주시 애월읍 하귀11길 15,일반음식점,중국식,제주특별자치도 제주시 애월읍 하귀11길 15,https://pcmap.place.naver.com/restaurant/1730631354/review/visitor#
2642,티바두마리치킨외도점,티바두마리치킨외도점제주특별자치도 제주시 절물3길 24,일반음식점,호프/통닭,제주특별자치도 제주시 절물3길 24,https://pcmap.place.naver.com/restaurant/1390984314/review/visitor#
2644,용짜형뽕,용짜형뽕제주특별자치도 제주시 용두암길 62,일반음식점,한식,제주특별자치도 제주시 용두암길 62,https://pcmap.place.naver.com/restaurant/1139494132/review/visitor#
2645,어박사,어박사제주특별자치도 제주시 한림읍 한림로 564,일반음식점,기타,제주특별자치도 제주시 한림읍 한림로 564,https://pcmap.place.naver.com/restaurant/1952210476/review/visitor#
2646,식당교래,식당교래제주특별자치도 제주시 조천읍 비자림로 655,일반음식점,한식,제주특별자치도 제주시 조천읍 비자림로 655,https://pcmap.place.naver.com/restaurant/1177600126/review/visitor#
2647,파티올레키친,파티올레키친제주특별자치도 제주시 임항로 80,일반음식점,기타,제주특별자치도 제주시 임항로 80,https://pcmap.place.naver.com/restaurant/1613615223/review/visitor#
2649,푸른밤의해안속초식당,푸른밤의해안속초식당제주특별자치도 제주시 노형로 40,일반음식점,기타,제주특별자치도 제주시 노형로 40,https://pcmap.place.naver.com/restaurant/1232766856/review/visitor#
2650,파주닭국수,파주닭국수제주특별자치도 제주시 애월읍 일주서로 7206,일반음식점,기타,제주특별자치도 제주시 애월읍 일주서로 7206,https://pcmap.place.naver.com/restaurant/1068423893/review/visitor#
2651,꾸로부타,꾸로부타제주특별자치도 제주시 복지로북길 21,일반음식점,기타,제주특별자치도 제주시 복지로북길 21,https://pcmap.place.naver.com/restaurant/1416175927/review/visitor#
2655,솥닭,솥닭제주특별자치도 제주시 건주로4길 20,일반음식점,한식,제주특별자치도 제주시 건주로4길 20,https://pcmap.place.naver.com/restaurant/1697789120/review/visitor#
2656,남가네설악추어탕신제주점,남가네설악추어탕신제주점제주특별자치도 제주시 노형9길 9,일반음식점,한식,제주특별자치도 제주시 노형9길 9,https://pcmap.place.naver.com/restaurant/451475688/review/visitor#
2659,삼남매식당,삼남매식당제주특별자치도 제주시 인다9길 18,일반음식점,한식,제주특별자치도 제주시 인다9길 18,https://pcmap.place.naver.com/restaurant/345803915/review/visitor#
2660,까델아스,까델아스제주특별자치도 제주시 애월읍 신엄9길 46,일반음식점,한식,제주특별자치도 제주시 애월읍 신엄9길 46,https://pcmap.place.naver.com/restaurant/34612714/review/visitor#
2662,삼화왕갈비,삼화왕갈비제주특별자치도 제주시 화삼로1길 15,일반음식점,식육(숯불구이),제주특별자치도 제주시 화삼로1길 15,https://pcmap.place.naver.com/restaurant/1418027589/review/visitor#
2663,탐나는 숯불갈비,탐나는 숯불갈비제주특별자치도 제주시 연삼로 529 (일도이동),일반음식점,식육(숯불구이),제주특별자치도 제주시 연삼로 529 (일도이동),https://pcmap.place.naver.com/restaurant/1952234256/review/visitor#
2664,조마루뼈다귀삼화지구점,조마루뼈다귀삼화지구점제주특별자치도 제주시 동화로 66 (화북이동),일반음식점,한식,제주특별자치도 제주시 동화로 66 (화북이동),https://pcmap.place.naver.com/restaurant/32920492/review/visitor#
2666,경원해장국,경원해장국제주특별자치도 제주시 신산로 75 (일도이동),일반음식점,한식,제주특별자치도 제주시 신산로 75 (일도이동),https://pcmap.place.naver.com/restaurant/34210191/review/visitor#
2667,서은이네생고기,서은이네생고기제주특별자치도 제주시 연동8길 15,일반음식점,까페,제주특별자치도 제주시 연동8길 15,https://pcmap.place.naver.com/restaurant/1446987105/review/visitor#
2669,오태식해바라기치킨,오태식해바라기치킨제주특별자치도 제주시 연삼로 22 (연동),일반음식점,한식,제주특별자치도 제주시 연삼로 22 (연동),https://pcmap.place.naver.com/restaurant/1957868130/review/visitor#
2670,수목원집밥,수목원집밥제주특별자치도 제주시 삼무로 82,일반음식점,한식,제주특별자치도 제주시 삼무로 82,https://pcmap.place.naver.com/restaurant/1330921857/review/visitor#
2671,제주메밀막국수함흥냉면,제주메밀막국수함흥냉면제주특별자치도 제주시 관덕로15길 2,일반음식점,한식,제주특별자치도 제주시 관덕로15길 2,https://pcmap.place.naver.com/restaurant/1934968084/review/visitor#
2672,제주애월한정식,제주애월한정식제주특별자치도 제주시 애월읍 애월해안로 412,일반음식점,한식,제주특별자치도 제주시 애월읍 애월해안로 412,https://pcmap.place.naver.com/restaurant/1900323571/review/visitor#
2673,가본,가본제주특별자치도 제주시 임항로 36-1 (건입동),일반음식점,한식,제주특별자치도 제주시 임항로 36-1 (건입동),https://pcmap.place.naver.com/restaurant/16738695/review/visitor#
2677,화룡각,화룡각제주특별자치도 제주시 산지로 13-1 (건입동,일반음식점,중국식,제주특별자치도 제주시 산지로 13-1 (건입동,https://pcmap.place.naver.com/restaurant/1176724271/review/visitor#
2678,대관원,대관원제주특별자치도 제주시 신대로13길 3 (연동),일반음식점,중국식,제주특별자치도 제주시 신대로13길 3 (연동),https://pcmap.place.naver.com/restaurant/16828918/review/visitor#
2682,고기촌,고기촌제주특별자치도 제주시 천수로 44,일반음식점,경양식,제주특별자치도 제주시 천수로 44,https://pcmap.place.naver.com/restaurant/1360610713/review/visitor#
2684,영덕대게마을,영덕대게마을제주특별자치도 제주시 신광로10길 5 (연동),일반음식점,한식,제주특별자치도 제주시 신광로10길 5 (연동),https://pcmap.place.naver.com/restaurant/16834243/review/visitor#
2685,삼무공원흑돼지,삼무공원흑돼지제주특별자치도 제주시 신대로10길 42 (연동),일반음식점,식육(숯불구이),제주특별자치도 제주시 신대로10길 42 (연동),https://pcmap.place.naver.com/restaurant/35251616/review/visitor#
2686,제주크랩잭,제주크랩잭제주특별자치도 제주시 애월읍 애월해안로 765,일반음식점,경양식,제주특별자치도 제주시 애월읍 애월해안로 765,https://pcmap.place.naver.com/restaurant/1191484324/review/visitor#
2687,수미일관,수미일관제주특별자치도 제주시 연동8길 19 (연동),일반음식점,까페,제주특별자치도 제주시 연동8길 19 (연동),https://pcmap.place.naver.com/restaurant/1412665932/review/visitor#
2688,광양이조,광양이조제주특별자치도 제주시 동광로2길 11 (이도이동),일반음식점,한식,제주특별자치도 제주시 동광로2길 11 (이도이동),https://pcmap.place.naver.com/restaurant/16713779/review/visitor#
2689,군산소문난해물칼국수,군산소문난해물칼국수제주특별자치도 제주시 가령로1길 25 (이도이동),일반음식점,한식,제주특별자치도 제주시 가령로1길 25 (이도이동),https://pcmap.place.naver.com/restaurant/16707260/review/visitor#
2690,황성옛터,황성옛터제주특별자치도 제주시 한림읍 한림중앙로 53,일반음식점,한식,제주특별자치도 제주시 한림읍 한림중앙로 53,https://pcmap.place.naver.com/restaurant/1232098689/review/visitor#
2691,문동일셰프녹차고을,문동일셰프녹차고을제주특별자치도 제주시 애월읍 하귀동남4길 13-1,일반음식점,한식,제주특별자치도 제주시 애월읍 하귀동남4길 13-1,https://pcmap.place.naver.com/restaurant/37049502/review/visitor#
2693,떠블유비시포차,떠블유비시포차제주특별자치도 제주시 삼무로3길 34 (연동),일반음식점,한식,제주특별자치도 제주시 삼무로3길 34 (연동),https://pcmap.place.naver.com/restaurant/1031196320/review/visitor#
2694,보잉747,보잉747제주특별자치도 제주시 연북로 76 (연동),일반음식점,호프/통닭,제주특별자치도 제주시 연북로 76 (연동),https://pcmap.place.naver.com/restaurant/1282547605/review/visitor#
2697,개미와베짱이,개미와베짱이제주특별자치도 제주시 산천단동3길 16 (아라일동),일반음식점,한식,제주특별자치도 제주시 산천단동3길 16 (아라일동),https://pcmap.place.naver.com/restaurant/32036124/review/visitor#
2698,남해횟집,남해횟집제주특별자치도 제주시 국기중길 3 (연동),일반음식점,횟집,제주특별자치도 제주시 국기중길 3 (연동),https://pcmap.place.naver.com/restaurant/20408263/review/visitor#
2699,섬횟집,섬횟집제주특별자치도 제주시 서해안로 242,일반음식점,회집,제주특별자치도 제주시 서해안로 242,https://pcmap.place.naver.com/restaurant/13566278/review/visitor#
2701,태연종합정육식당,태연종합정육식당제주특별자치도 제주시 서사로 187 (오라일동),일반음식점,식육(숯불구이),제주특별자치도 제주시 서사로 187 (오라일동),https://pcmap.place.naver.com/restaurant/32029131/review/visitor#
2703,친정가는날,친정가는날제주특별자치도 제주시 한림읍 한림상로 16,일반음식점,한식,제주특별자치도 제주시 한림읍 한림상로 16,https://pcmap.place.naver.com/restaurant/1222048586/review/visitor#
2704,스시권,스시권제주특별자치도 제주시 노형로 401 (노형동,일반음식점,식육(숯불구이),제주특별자치도 제주시 노형로 401 (노형동,https://pcmap.place.naver.com/restaurant/415771299/review/visitor#
2707,어디가코연동점,어디가코연동점제주특별자치도 제주시 연동7길 18 (연동),일반음식점,식육(숯불구이),제주특별자치도 제주시 연동7길 18 (연동),https://pcmap.place.naver.com/restaurant/1149486576/review/visitor#
2709,선흘곶,선흘곶제주특별자치도 제주시 조천읍 동백로 102,일반음식점,한식,제주특별자치도 제주시 조천읍 동백로 102,https://pcmap.place.naver.com/restaurant/32713629/review/visitor#
2710,식객노형정육식당,식객노형정육식당제주특별자치도 제주시 월랑로 30 (노형동,일반음식점,식육(숯불구이),제주특별자치도 제주시 월랑로 30 (노형동,https://pcmap.place.naver.com/restaurant/37190338/review/visitor#
2712,모이자,모이자제주특별자치도 제주시 신성로 37 (도남동),일반음식점,호프/통닭,제주특별자치도 제주시 신성로 37 (도남동),https://pcmap.place.naver.com/restaurant/36863442/review/visitor#
2713,방주할머니식당,방주할머니식당제주특별자치도 제주시 조천읍 선교로 212,일반음식점,한식,제주특별자치도 제주시 조천읍 선교로 212,https://pcmap.place.naver.com/restaurant/13016415/review/visitor#
2714,마님순대,마님순대제주특별자치도 제주시 원노형로 81 (노형동),일반음식점,한식,제주특별자치도 제주시 원노형로 81 (노형동),https://pcmap.place.naver.com/restaurant/32159795/review/visitor#
2715,세화길카페,세화길카페제주특별자치도 제주시 구좌읍 세화1길 17,일반음식점,기타,제주특별자치도 제주시 구좌읍 세화1길 17,https://pcmap.place.naver.com/restaurant/1367338615/review/visitor#
2716,신이내린닭탑동점,신이내린닭탑동점제주특별자치도 제주시 중앙로3길 4,일반음식점,일식,제주특별자치도 제주시 중앙로3길 4,https://pcmap.place.naver.com/restaurant/1105512951/review/visitor#
